설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE RH," 1,300 ", 1 ," 1,301 ",7.843,6.866,0.977,6.866,99.9%,100.0%,87.5%,87.5%,87%,"*야간 BOBBIN 설비변경품(3호기→7호기) 적용 Set-up
→ 외관 및 공정검사항목 치수 양호"
06호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,VIS SOLENOID BODY (NU)," 1,728 ", - ," 1,728 ",8.339,8.339,0,6.624,100.0%,79.4%,100.0%,79.4%,83%,0
10호기 - 원일 100T,LINK OVER MOLD," 5,848 ", - ," 5,848 ",14.33,13.357,0.973,12.52,100.0%,93.7%,93.2%,87.4%,85%,"*주간 Cav.22, 23 제품 뜯김
→ 슬라이드 미후퇴 현상 확인. 금형 점검"
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 6,660 ", 1 ," 6,661 ",20.684,20.684,0,17.023,100.0%,82.3%,100.0%,82.3%,83%,0
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 8,280 ", - ," 8,280 ",16.674,16.306,0.368,13.34,100.0%,81.8%,97.8%,80.0%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,180 ", 60 ," 12,240 ",23.2,23.2,0,19.72,99.5%,85.0%,100.0%,84.6%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 10,140 ", 12 ," 10,152 ",20.659,20.456,0.203,16.92,99.9%,82.7%,99.0%,81.8%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 5,000 ", - ," 5,000 ",15,14.764,0.236,12.5,100.0%,84.7%,98.4%,83.3%,86%,0
19호기 - JSW 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 12,000 ", - ," 12,000 ",12.002,11.768,0.234,9.333,100.0%,79.3%,98.1%,77.8%,85%,0
21호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
22호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
23호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
24호기 - 우진 220T,POWER PACK COVER (검사 전), 110 , - , 110 ,1.855,1.04,0.815,1.039,100.0%,99.9%,56.1%,56.0%,90%,"*주간 가동중 Cav.1 부쉬부 수지 유입
→ 금형 부쉬 핀 데미지 확인. 금형 하차 후 수리"
25호기 - 우진 220T,MEB5 ESC COVER," 9,004 ", 11 ," 9,015 ",20.67,20.67,0,18.281,99.9%,88.4%,100.0%,88.3%,90%,0
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 11,854 ", 8 ," 11,862 ",21.078,20.577,0.501,20.429,99.9%,99.3%,97.6%,96.9%,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN OV," 18,300 ", - ," 18,300 ",15.811,15.455,0.356,15.25,100.0%,98.7%,97.7%,96.5%,87%,0
29호기 - 우진 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 14,000 ", - ," 14,000 ",12.13,12.13,0,11.667,100.0%,96.2%,100.0%,96.2%,87%,0
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 36,500 ", 43 ," 36,543 ",23.996,23.996,0,19.287,99.9%,80.4%,100.0%,80.3%,85%,0
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 38,016 ", 53 ," 38,069 ",23.996,23.996,0,20.092,99.9%,83.7%,100.0%,83.6%,85%,"*주간 이스케이프부 핀 취출 불량
→ 척개 실린더 고정볼트 파손. 볼트 교체 후 재고정"
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 29,460 ", - ," 29,460 ",12,12,0,9.82,100.0%,81.8%,100.0%,81.8%,90%,0
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,000 ", - ," 10,000 ",11.735,11.443,0.292,9.722,100.0%,85.0%,97.5%,82.8%,87%,0
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 25,200 ", 19 ," 25,219 ",14.81,14.483,0.327,13.31,99.9%,91.9%,97.8%,89.8%,85%,"*주간 핀 공급 지연 알람 횟수 증가
→ 직진피더부 지그 청소, LF실린더 위치 조정"
38호기 - ARBURG 100T (자동),10P CONNECTOR PROTECTOR," 3,495 ", - ," 3,495 ",11.982,11.982,0,10.194,100.0%,85.1%,100.0%,85.1%,90%,0
39호기 - ZHAFIR 120T,7P CONNECTOR PROTECTOR," 4,150 ", - ," 4,150 ",16.724,16.412,0.312,16.139,100.0%,98.3%,98.1%,96.5%,90%,0
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 5,500 ", - ," 5,500 ",10.917,10.917,0,10.878,100.0%,99.6%,100.0%,99.6%,87%,*주간 설비보전팀 밴드 히터 #2 장착 완료
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 11,300 ", - ," 11,300 ",23.976,23.976,0,21.344,100.0%,89.0%,100.0%,89.0%,87%,0
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,600 ", - ," 9,600 ",24,24,0,21.334,100.0%,88.9%,100.0%,88.9%,87%,0
43호기 - ARBURG 200T,MGH80 ESC COVER ASSY (콘티넨탈), 405 , - , 405 ,1.436,1.128,0.308,1.103,100.0%,97.8%,78.6%,76.8%,87%,"*주간 설비보전팀 융착설비 압력 센서 셋팅 완료
*주간 융착설비 양품취출 진공 흡입 불량
→ 에어호스 노후화. 호스 교체
*야간 양품 취출부 #1 제품 취출 실패 알람
→ 배큠부 #1 작동 불량. 점검 요청"
44호기 - 우진 220T,IDB COVER ASS'Y," 2,589 ", - ," 2,589 ",14.352,14.154,0.198,12.154,100.0%,85.9%,98.6%,84.7%,87%,0
45호기 - 우진 220T,MGH60 ESC HOUSING, 360 , - , 360 ,9.946,9.079,0.867,6.55,100.0%,72.1%,91.3%,65.9%,85%,"*야간 핀 삽입기 핀 정렬 실린더 작동 이상
→ 에어호스 노후화로 인한 누설 발생. 전, 후진 에어라인 교체"
46호기 - MEW 250T,LRR30 HOUSING(AS161-A81-00)," 1,437 ", 8 ," 1,445 ",9.398,5.392,4.006,3.773,99.4%,70.0%,57.4%,39.9%,84%,"*주, 야간 공급부 핀 인서트 및 취출 알람 다수 발생 (약 10회)
→ 다수 발생으로 조치시간 증대로 효율 감소
*주간 Cav.1 숏핀, Cav.4 롱핀 통전 불량 및 인서트 불량
→ 로보트 핀 취출 및 인서트 위치 재조정
*야간 롱핀 휨 다수 발생. 프레스 점검"
47호기 - ARBURG 200T,MGH80 ESC HOUSING," 1,068 ", 2 ," 1,070 ",8.013,7.744,0.269,6.093,99.8%,78.7%,96.6%,75.9%,75%,*주간 가동간 공급기 컨베이어 작동 이상 다수 발생 (43회)
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,325 ", 5 ," 3,330 ",20.54,19.432,1.108,19.425,99.8%,100.0%,94.6%,94.4%,87%,"*주간 사출기 테이블 형판 회전 작동 불량
*주간 모니터, 사출기 모터 Off 현상. 설비 재부팅"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,710 ", 7 ," 2,717 ",21.844,20.187,1.657,18.114,99.7%,89.7%,92.4%,82.7%,84%,"*주간 S/P 컷팅 불량
→ 피딩 위치 틀어짐 확인. 피딩 위치 재셋팅
*주, 야간 설비 모터, 히터 Off 현상. 재부팅 후 로보트 위치 재조정"
