설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE RH," 1,251 ", 3 ," 1,254 ",8.61,6.62,1.99,6.62,99.8%,100.0%,76.9%,76.7%,87%,"*주간 시업 전 Coil ass'y 확보 후 가동
'*주간 납조부 블레이드 납 이물 점착
→ 바스켓 및 슬러지 위치 조정, 납조 및 플럭스 위치 변경
*야간 시업 전 Coil ass'y 확보 후 가동"
06호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,510 ", - ," 1,510 ",7.94,7.94,0.00,6.50,100.0%,81.9%,100.0%,81.9%,83%,0
10호기 - 원일 100T,LINK OVER MOLD," 4,020 ", - ," 4,020 ",12.00,11.81,0.19,10.05,100.0%,85.1%,98.4%,83.8%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 5,804 ", - ," 5,804 ",18.34,17.56,0.78,14.83,100.0%,84.5%,95.7%,80.9%,83%,"*주간 런너 취출 로보트 취출 후 회전 불가
→ 센서 위치 조정 후 배선 점검
*야간 상측 금형 런너 고착
→ 작업자 알람 조치 후 수동모드 상태로 작업 진행 (작업 미흡)
→ 상측 금형 런너 제거 후 가동"
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 11,520 ", - ," 11,520 ",24.02,23.06,0.97,18.56,100.0%,80.5%,96.0%,77.3%,84%,"*야간 형판 회전 이상 알람 (5회)
→ 형판 위치 미도달 확인. 센서 위치 조정"
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 6,180 ", - ," 6,180 ",12.01,11.76,0.25,9.96,100.0%,84.7%,97.9%,82.9%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 5,040 ", - ," 5,040 ",8.93,8.93,0.00,8.40,100.0%,94.1%,100.0%,94.1%,84%,0
