설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 19,008 ", - ," 19,008 ",18.5,15.8,2.7,15.8,100.0%,100.0%,85.6%,85.6%,87.0%,
29호기 - 우진 150T,SP2 PE 수밀 커버," 1,236 ", - ," 1,236 ",9.7,9.3,0.5,9.3,100.0%,99.8%,95.3%,95.1%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 8,500 ", - ," 8,500 ",10.6,7.1,3.5,7.1,100.0%,100.0%,67.0%,67.0%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 31,816 ", 15 ," 31,831 ",21.8,21.8,0.0,16.8,100.0%,77.0%,100.0%,76.9%,87.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 33,208 ", 30 ," 33,238 ",21.8,21.8,0.0,17.5,99.9%,80.4%,100.0%,80.3%,87.0%,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 32,908 ", - ," 32,908 ",12.0,12.0,0.0,11.0,100.0%,91.4%,100.0%,91.4%,90.0%,
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 12,900 ", - ," 12,900 ",7.2,6.8,0.4,6.8,100.0%,100.0%,94.3%,94.3%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 5,762 ", - ," 5,762 ",8.5,8.5,0.0,8.2,100.0%,96.0%,100.0%,96.0%,90.0%,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 3,702 ", - ," 3,702 ",9.3,9.3,0.0,8.8,100.0%,95.1%,100.0%,95.1%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 10,804 ", - ," 10,804 ",22.0,22.0,0.0,21.4,100.0%,97.2%,100.0%,97.2%,87.0%,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 12,800 ", - ," 12,800 ",25.0,24.9,0.1,23.8,100.0%,95.6%,99.6%,95.2%,87.0%,
42호기 - 우진 220T (자동),KEV2 COVER 10.5 QC(9144060743)," 6,482 ", - ," 6,482 ",26.5,26.5,0.0,25.5,100.0%,96.2%,100.0%,96.2%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,369 ", - ," 1,369 ",7.8,7.5,0.3,6.4,100.0%,85.7%,96.2%,82.4%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 40 HOUSING ASSY RR(N00.335-02), 760 , 16 , 776 ,7.5,6.9,0.6,3.8,97.9%,54.9%,92.1%,49.5%,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,357 ", 5 ," 2,362 ",18.6,18.4,0.2,13.8,99.8%,74.7%,98.9%,73.7%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,857 ", 15 ," 2,872 ",21.9,21.6,0.3,19.1,99.5%,88.5%,98.7%,86.9%,84.0%,
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,736 ", - ," 1,736 ",12.5,11.7,0.8,9.9,100.0%,84.4%,93.4%,78.8%,87.0%,
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,853 ", - ," 2,853 ",19.1,18.7,0.5,16.6,100.0%,89.2%,97.6%,87.1%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,021 ", 2 ," 2,023 ",20.3,20.1,0.2,19.1,99.9%,94.9%,99.0%,93.9%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 557 , 6 , 563 ,6.5,6.1,0.4,4.8,98.9%,78.9%,94.5%,73.8%,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.5%,,
