설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
06호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,83.0%,
10호기 - 원일 100T,LINK OVER MOLD," 7,440 ", - ," 7,440 ",23.5,23.5,0.0,18.6,100.0%,79.1%,100.0%,79.1%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 5,000 ", - ," 5,000 ",14.0,14.0,0.0,13.6,100.0%,96.9%,100.0%,96.9%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 6,640 ", - ," 6,640 ",20.4,20.4,0.0,17.0,100.0%,83.4%,100.0%,83.4%,83.0%,
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,180 ", - ," 12,180 ",23.5,23.5,0.0,19.6,100.0%,83.4%,100.0%,83.4%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 10,920 ", 28 ," 10,948 ",23.5,23.4,0.1,17.6,99.7%,75.4%,99.5%,74.8%,84.0%,
15호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
16호기 - 원일 120T,LINK OVER MOLD," 5,520 ", - ," 5,520 ",16.3,15.4,0.9,13.8,100.0%,89.7%,94.2%,84.5%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 25,800 ", - ," 25,800 ",23.5,23.5,0.0,20.1,100.0%,85.4%,100.0%,85.4%,87.0%,
20호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
