설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,256 ", - ," 1,256 ",9.5,6.6,2.9,6.6,100.0%,100.0%,69.7%,69.7%,87.0%,*2/27 주간 가동중 Coil ass'y 공급 부족. 확보 후 가동
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,134 ", - ," 1,134 ",8.3,8.1,0.2,4.9,100.0%,60.4%,97.2%,58.7%,83.0%,"*2/27 주간 시업중 요크부 수지 막힘 현상
→ 시업간 해당 증상 지속 발생으로 시업 지연 및 조치 시간 증대.
→ 근본 개선 수립 필요"
10호기 - 원일 100T,ROTOR OS SLEEVE," 4,080 ", - ," 4,080 ",8.3,8.1,0.2,6.8,100.0%,83.7%,97.5%,81.6%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,500 ", - ," 2,500 ",7.2,6.8,0.4,6.8,100.0%,100.0%,95.1%,95.0%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 14,176 ", - ," 14,176 ",44.7,44.0,0.7,36.2,100.0%,82.2%,98.5%,81.0%,83.0%,*2/27 주간 가동중 온수기 작동 이상. 점검
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,600 ", 4 ," 12,604 ",24.0,23.9,0.1,20.3,100.0%,84.9%,99.6%,84.5%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,180 ", 24 ," 12,204 ",24.0,23.6,0.4,19.7,99.8%,83.4%,98.3%,81.8%,84.0%,
15호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
16호기 - 원일 120T,LINK OVER MOLD," 7,680 ", - ," 7,680 ",22.0,21.7,0.3,19.2,100.0%,88.6%,98.5%,87.3%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,000 ", - ," 26,000 ",24.0,23.7,0.3,20.2,100.0%,85.3%,98.7%,84.2%,87.0%,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 12,792 ", - ," 12,792 ",10.3,10.3,0.0,9.9,100.0%,96.6%,100.0%,96.6%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 7,830 ", - ," 7,830 ",9.0,8.8,0.2,8.7,100.0%,99.4%,97.4%,96.9%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 10,200 ", 17 ," 10,217 ",22.1,21.7,0.5,20.7,99.8%,95.7%,97.8%,93.5%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 26,300 ", - ," 26,300 ",24.0,23.3,0.7,20.5,100.0%,88.0%,96.9%,85.2%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 19,900 ", - ," 19,900 ",17.4,16.6,0.8,16.6,100.0%,99.8%,95.7%,95.5%,87.0%,
29호기 - 우진 150T,SP2 PE 수밀 커버," 1,848 ", - ," 1,848 ",15.7,13.9,1.8,13.9,100.0%,100.0%,88.3%,88.3%,90.0%,"*2/27 주간 실린더 히터 #5, 6 온도 상한으로 인한 온도 유지 불가
→ 간헐적 제품 표면 이상 발생중. 설비 점검"
30호기 - 우진 150T,iMEB2 BOBBIN IV," 24,500 ", - ," 24,500 ",21.1,20.5,0.6,20.4,100.0%,99.4%,97.2%,96.6%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 62,400 ", 60 ," 62,460 ",44.7,41.2,3.4,33.0,99.9%,80.0%,92.3%,73.7%,85.0%,"*2/27 야간 공급부 알람 다수 발생 (1시간 가동간 84회)
→ P.P 이송부, 회전부 그리퍼 칩 이물 누적. 그리퍼 탈거 후 청소
→ 이스케이프, 회전부 #3 위치 틀어짐. 위치 재셋팅
*2/28 주간 이송부 그리퍼 #1, 4, 회전부 #1, 2 핀 놓침 다수 발생
→ 그리퍼 청소, 인서트 위치 재조정"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 61,508 ", 63 ," 61,571 ",39.7,38.2,1.5,32.5,99.9%,85.1%,96.3%,81.9%,85.0%,"*2/27 주간 Cav.2, 7, 8 핀 인서트 알람
→ 로보트 인서트 위치 재조정
*2/27 주간 에젝터 전진 작동 이상
→ 리미티드 스위치 노후 확인. 교체
*2/27 야간 설비 트러블 다수 발생
→ Cav.1, 2, 7, 8 핀 누락 및 단차. 인서트 위치 재조정
→ Cav.1, 2 핀 취출 위치 불량. 핀 취출 위치 재조정
→ Cav.7, 8 로보트 핀 푸셔 동작 이상. 푸셔 탈거 후 청소, 작동성 점검
*2/28 야간 P.P 하강 이상 알람
→ 중간배선 접촉 불량 추정. 배선 재포설 및 정리"
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 29,650 ", - ," 29,650 ",10.3,9.9,0.4,9.9,100.0%,99.8%,96.1%,96.0%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 9,900 ", - ," 9,900 ",11.7,11.4,0.3,9.6,100.0%,84.4%,97.2%,82.0%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 48,208 ", 6 ," 48,214 ",32.3,29.3,3.0,25.4,100.0%,86.8%,90.7%,78.7%,85.0%,"*2/27 주간 인서트 로보트 푸셔 알람
→ 로보트 인서트 위치 재조정"
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 14,620 ", - ," 14,620 ",21.3,20.9,0.4,20.7,100.0%,98.9%,98.2%,97.1%,90.0%,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 9,180 ", - ," 9,180 ",22.8,22.5,0.4,21.9,100.0%,97.6%,98.4%,96.0%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 10,954 ", - ," 10,954 ",22.2,22.0,0.2,21.7,100.0%,98.3%,99.1%,97.4%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 10,050 ", - ," 10,050 ",19.5,19.1,0.3,19.0,100.0%,99.3%,98.2%,97.6%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 8,714 ", - ," 8,714 ",24.0,23.3,0.7,19.4,100.0%,83.2%,97.0%,80.7%,87.0%,"*2/27 야간 척 미스 알람
→ 제품 취출 위치 재조정"
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 3,175 ", - ," 3,175 ",16.0,15.7,0.3,14.9,100.0%,95.0%,98.1%,93.2%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 2,058 ", 4 ," 2,062 ",7.8,7.5,0.2,6.8,99.8%,90.1%,96.8%,87.0%,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 5,672 ", 16 ," 5,688 ",35.1,33.9,1.2,33.2,99.7%,97.9%,96.6%,94.3%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,580 ", 4 ," 2,584 ",18.4,17.5,0.9,17.2,99.8%,98.5%,95.1%,93.5%,84.0%,
