설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE RH," 2,929 ", - ," 2,929 ",16.833,15.458,1.375,15.458,100.0%,100.0%,91.8%,91.8%,87%,"*주, 야간 Coil ass'y 확보 후 가동 (약 1시간)
*야간 설비 턴테이블 회전 이상. 설비 점검"
06호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 8,640 ", - ," 8,640 ",18.657,18.029,0.628,14.4,100.0%,79.9%,96.6%,77.2%,85%,"*주간 하트컨트롤러 #2 온도 튐 현상
→ 생산팀 카트리지 점검 및 중계선 교체 후 지속 발생. 점검 요청
→ 금형보전팀 점검, 컨트롤러 박스 교체"
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,ROTOR IS GR (AOS Gen2.0) (A00.008-02), 288 , 24 , 312 ,4.834,1.517,3.317,1.517,92.3%,100.0%,31.4%,29.0%,83%,"*주간 AOS ROTOR IS 가동 중 미성형
→ 하트 온도, 실린더 온도, 압력 조정 후 조립부 Gas 다수 발생
→ 퍼징 작업시 이물 다수 발생 (1/30 동증상 발생 이력)
→ 생산 중지. 유관부서 협력사 수지 물성표 및 T.O 근거자료 요청"
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 6,120 ", - ," 6,120 ",12.01,11.712,0.298,9.86,100.0%,84.2%,97.5%,82.1%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 6,180 ", - ," 6,180 ",12.011,12.011,0,9.957,100.0%,82.9%,100.0%,82.9%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 8,160 ", - ," 8,160 ",16.658,16.425,0.233,13.6,100.0%,82.8%,98.6%,81.6%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 4,060 ", - ," 4,060 ",11.999,11.653,0.346,10.15,100.0%,87.1%,97.1%,84.6%,86%,0
19호기 - JSW 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 21,600 ", - ," 21,600 ",22.332,22.095,0.237,16.8,100.0%,76.0%,98.9%,75.2%,85%,"*주간 가동중 수지 이송 지연으로 효율 감소
→ 생산관리 물류팀 원인 파악중"
21호기 - 원일 120T,600H M/CORE COVER H.V," 13,433 ", 5 ," 13,438 ",8,6.803,1.197,5.114,100.0%,75.2%,85.0%,63.9%,87%,"*야간 비전검사부 제품 이송 중 찍힘
→ 로보트 Cav.55 제품 취출 중 간섭 확인. 취출 위치 재조정
→ 점검 중 이송 로보트 그리퍼 휨 확인. 그리퍼 교체"
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 3,582 ", - ," 3,582 ",9.052,5.474,3.578,5.473,100.0%,100.0%,60.5%,60.5%,90%,"*주간 냉각시스템 압력 에러
→ 설비보전팀 설비 점검 중 냉각수 부족 확인
→ 냉각수 보충 후 설비 점검"
