설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,103 ", 3 ," 1,106 ",8.9,5.8,3.0,5.8,99.7%,100.0%,65.7%,65.5%,87.0%,"*1/30 주간 Cav.11 외경 링지그 자유낙하 불량
→ 바닥면 Burr 확인. 금형 하차 후 수리. 생산품 전수 사상 진행"
06호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,500 ", - ," 1,500 ",8.3,8.3,0.0,6.5,100.0%,77.7%,100.0%,77.7%,83.0%,
10호기 - 원일 100T,ROTOR OS SLEEVE," 4,200 ", - ," 4,200 ",8.3,7.9,0.4,7.0,100.0%,88.5%,95.0%,84.0%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,500 ", - ," 2,500 ",7.2,6.8,0.4,6.8,100.0%,100.0%,94.7%,94.7%,86.0%,
12호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,83.0%,
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 12,240 ", - ," 12,240 ",24.0,23.4,0.6,19.7,100.0%,84.3%,97.3%,82.1%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE_P 14.5옴 (9144060737)," 3,060 ", 16 ," 3,076 ",9.0,6.5,2.5,5.0,99.5%,75.8%,72.6%,54.7%,84.0%,"*1/30 주간 미사출 및 게이트별 중량 벨런스 조정 Try-out
→ 하트 온도, 사출 조건 조정"
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 4,020 ", - ," 4,020 ",8.0,8.0,0.0,6.7,100.0%,83.8%,100.0%,83.8%,84.0%,
16호기 - 원일 120T,LINK OVERMOLD (N)," 7,680 ", - ," 7,680 ",22.0,21.6,0.4,19.2,100.0%,88.9%,98.2%,87.3%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 23,600 ", - ," 23,600 ",23.0,22.0,1.0,18.4,100.0%,83.3%,95.8%,79.8%,87.0%,"*1/30 주간 시업중 플레이트 이송 그리퍼 작동 불량
→ 설비보전팀 점검"
20호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
