설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 13,700 ", - ," 13,700 ",11.9,11.4,0.4,11.4,100.0%,100.0%,96.4%,96.3%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 20,000 ", - ," 20,000 ",18.7,18.2,0.5,16.7,100.0%,91.7%,97.4%,89.3%,87.0%,"*야간 가동간 Cav.7, 8 금형 내 핀 인서트 이상 다수 발생"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 64,700 ", 46 ," 64,746 ",43.0,42.7,0.3,34.2,99.9%,80.1%,99.2%,79.4%,87.0%,"*1/16 주, 야간 가동간 알람 다수 발생으로 임시조치 시간 증대
→ 이스케이프부 29회, 회전부 및 이송부 185회, 로보트 인서트 11회
*1/17 주간 가동간 로보트 배열판 핀 취출 중 간헐적 충돌
→ 취출 위치 및 로보트 위치 재셋팅"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 69,608 ", 70 ," 69,678 ",43.0,42.2,0.8,36.8,99.9%,87.2%,98.1%,85.5%,87.0%,"*주간 이송부 하강 센서 인식 불량
→ 센서선 중간부 단선 확인. 재포설"
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 67,100 ", - ," 67,100 ",24.0,23.6,0.4,22.4,100.0%,95.0%,98.1%,93.2%,90.0%,
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 12,300 ", - ," 12,300 ",7.4,6.9,0.5,6.5,100.0%,93.9%,93.4%,87.7%,85.0%,
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 9,972 ", - ," 9,972 ",20.7,20.2,0.4,17.2,100.0%,84.8%,97.9%,83.1%,90.0%,
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 11,050 ", - ," 11,050 ",22.8,22.6,0.2,21.9,100.0%,96.6%,99.1%,95.7%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 9,508 ", - ," 9,508 ",19.0,18.8,0.2,17.9,100.0%,95.2%,98.8%,94.0%,87.0%,"*주간 척 미스 알람
→ 로보트 제품 취출 포인트 재조정"
42호기 - 우진 220T (자동),KEV2 COVER 10.5 QC(9144060743)," 6,612 ", - ," 6,612 ",27.0,26.7,0.3,26.0,100.0%,97.3%,99.1%,96.4%,87.0%,
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 352 , 6 , 358 ,8.4,8.2,0.2,7.0,98.3%,85.2%,97.3%,81.5%,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,499 ", - ," 1,499 ",8.0,7.6,0.4,7.0,100.0%,92.1%,95.5%,88.0%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 2,078 ", 6 ," 2,084 ",7.8,7.5,0.3,6.8,99.7%,91.1%,96.7%,87.9%,84.0%,"*Cav.3 커넥터부 핀 높이 하한NG (단차)
→ 1/13 생산품부터 발생. 점검 시 슬라이드 코어 칩 이물 누적 확인
→ 슬라이드 탈거 후 점검 요청. 생산품 전수 선별 진행
→ 검사수량 5,199ea / 양품 4,549ea / 불량 650ea
→ 유관부서 검사 장비 기구물 설치 검토"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 4,906 ", 4 ," 4,910 ",35.1,33.9,1.2,28.6,99.9%,84.5%,96.6%,81.6%,87.0%,"*1/17 주, 야간 사출기 모터 Off 현상 (2회)
*1/17 야간 핀 코어 푸셔 알람 다수 발생
→ 자재 취출 위치, 하강 위치, 인서트 위치 재조정. 모니터링"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 5,417 ", 33 ," 5,450 ",41.4,40.3,1.1,36.3,99.4%,90.2%,97.4%,87.3%,84.0%,"*1/17 주간 부쉬 공급부 볼 피더 작동 이상
→ 센서 인식 이상 (실제로 공급되지않으나, 공급되는 것으로 인식)
→ 감지센서 미세 조정"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 6,725 ", 12 ," 6,737 ",44.6,41.7,2.9,38.4,99.8%,92.0%,93.6%,85.9%,87.0%,"*주간 커넥터 수축건 생산팀 T/O
→ 1. 배압 15→20 Bar / 2. 배압 15→20 Bar, 보압전환거리 10→8mm
*주간 공급부 S/P 공급 이후 동작 불가
→ 핀 인서트 대기 스토퍼 도착 감지 센서 이상. 센서 교체
*야간 핀 코어 회전 클램프 하강 이상 다수 발생
→ 가이드부 에어 조절
*1/17 야간 핀 코어 푸셔 알람 (3회)"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 5,877 ", 3 ," 5,880 ",38.8,37.9,1.0,34.3,99.9%,90.6%,97.5%,88.3%,87.0%,*1/17 야간 코어 반송부 잡기 이상으로 코어 놓침 다수 발생
52호기 - ARBURG 160T,IDB HOUSING MOLD," 3,680 ", 4 ," 3,684 ",41.3,35.4,5.9,34.8,99.9%,98.3%,85.6%,84.1%,85.0%,"*주간 S/P 프레스 준비 안됨 알람
→ 스탭 모터 커넥터 라인 배선 단선 확인. 스텝 모터 교체
*주간 형체부 포텐션메타 고정 너트 이탈
→ 이탈 너트 재고정
*주간 S/P 스프라켓 고정 불량으로 동작 이상
→ 공급기 배전반 모터드라이브 스페어 교체
*야간 S/P 누락
→ 컷팅면 형상 이상 확인. 프레스 다이 점검 중 다이 파손 확인
→ 프레스 하차 후 다이 교체, 펀치 점검 후 가동"
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 629 , 14 , 643 ,9.0,6.7,2.3,5.5,97.8%,82.3%,74.7%,60.1%,85.0%,*주간 금형 수리 후 Set-up 및 양산
,,,,,,,,,,,,,,
,,,,,,,,,,,,86.3%,,
