설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 25,008 ", - ," 25,008 ",22.0,21.4,0.6,19.5,100.0%,91.0%,97.2%,88.4%,87.0%,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 9,600 ", - ," 9,600 ",8.0,8.0,0.0,7.5,100.0%,93.3%,100.0%,93.3%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 7,076 ", - ," 7,076 ",13.8,10.8,2.9,10.8,100.0%,100.0%,78.6%,78.6%,90.0%,"*주간 사출기 노즐 비례 벨브 교체 
→ 업체 내방 후 설비보전팀 진행"
23호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 9,720 ", 17 ," 9,737 ",20.7,20.7,0.0,19.7,99.8%,95.5%,100.0%,95.4%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 25,508 ", - ," 25,508 ",24.0,23.5,0.5,19.8,100.0%,84.6%,97.7%,82.7%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN IV," 14,100 ", - ," 14,100 ",12.1,12.0,0.2,11.8,100.0%,98.0%,98.7%,96.7%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 24,000 ", - ," 24,000 ",24.0,22.2,1.8,20.0,100.0%,90.1%,92.5%,83.3%,87.0%,"*주간 Cav.13, 14 땅콩부, Cav.3 바닥면 Burr
→ 금형 점검
*야간 공급기 무언 정지
→ 리셋 및 운전 버튼 작동 불가
→ 안전문 개방 알람 발생시켜 알람 해제 방식으로 임시 가동"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 35,600 ", 26 ," 35,626 ",22.3,21.6,0.8,18.8,99.9%,87.2%,96.6%,84.2%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 35,508 ", 20 ," 35,528 ",22.3,22.2,0.1,18.8,99.9%,84.3%,99.6%,83.9%,85.0%,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 66,008 ", - ," 66,008 ",24.0,23.7,0.3,22.0,100.0%,93.0%,98.6%,91.7%,90.0%,
36호기 - ZHAFIR 120T,DUST CAP(DH)," 1,202 ", - ," 1,202 ",3.9,3.7,0.2,3.3,100.0%,90.6%,94.0%,85.1%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 25,508 ", 45 ," 25,553 ",14.2,14.2,0.0,13.5,99.8%,94.8%,100.0%,94.7%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 5,960 ", - ," 5,960 ",8.8,8.5,0.3,8.4,100.0%,99.2%,96.7%,96.0%,90.0%,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 4,076 ", - ," 4,076 ",10.3,10.3,0.0,9.7,100.0%,94.3%,100.0%,94.3%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,480 ", - ," 10,480 ",24.0,23.8,0.2,23.3,100.0%,97.8%,99.2%,97.0%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 8,460 ", - ," 8,460 ",19.0,18.6,0.3,15.9,100.0%,85.3%,98.2%,83.8%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,770 ", - ," 9,770 ",24.0,23.7,0.3,21.7,100.0%,91.6%,98.8%,90.5%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,519 ", - ," 1,519 ",8.0,8.0,0.0,7.1,100.0%,89.2%,100.0%,89.2%,87.0%,
45호기 - 우진 220T,FE SVM HOUSING, 312 , - , 312 ,8.4,8.2,0.2,6.5,100.0%,79.6%,97.5%,77.5%,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 2,127 ", 14 ," 2,141 ",12.1,7.3,4.7,7.0,99.3%,95.6%,60.8%,57.7%,84.0%,"*주간 품질보증팀 융착 조건 Try-out
→ 융착부 품질 및 형상 확인
*주간 Cav.2, 3, 4 슬라이드 수지 박힘
→ 릴교체 및 알람 조치 등 장시간 정지 시 채널 퍼징 진행 필요
→ 퍼징 및 공타 작업 미숙
→ 박힘 수지 제거, 작업자 매뉴얼 재교육
*야간 숏핀 밴딩 프레스 진입 과부하 알람
→ 프레스 펀치 사이 칩 이물 끼임으로 인한 컷팅 불량 확인
→ 칩 이물 제거 및 청소 후 임시가동. 프레스 점검 요청"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,340 ", 6 ," 2,346 ",15.7,14.1,1.6,13.7,99.7%,97.1%,90.0%,87.2%,87.0%,"*주간 Cav.6 외관 찍힘 확인
→ 금형 내 제품 취출중 코어 간섭 추정. 취출 위치 재셋팅"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 2,770 ", 17 ," 2,787 ",22.2,21.2,1.0,18.6,99.4%,87.5%,95.6%,83.1%,84.0%,"*전장생산팀 알캡부 핀 높이 단차 및 하한NG 다수 발생중
→ 제품 Cav.2에서 집중 발생중
→ 3차원 측정기 비교 검증시 하한 확인
→ 발생 코어(2-17) 라인 제외 후 점검 요청
→ 코어 점검 이력 체크시트 운영
*전장생산팀 S/P부 칩 이물 및 미컷팅 현상 발생중 (일 편균 5ea)
→ 프레스 점검 필요하나, 물량 증대로 인한 캐파 부족으로 확인후
    점검 일정 수립 필요 
*주간 공타 작업 중 형폐 허용 없을 알람
→ 작업자 에어리어 간섭 확인
*주간 금형 내 런너 끼임 (1회)
*야간 버스바코어 이송부 로보트 작동 불량으로 인한 충돌
→ 위치 재조정"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,986 ", 3 ," 2,989 ",24.0,20.2,3.7,17.0,99.9%,84.2%,84.4%,71.0%,87.0%,"*주간 비전 알람
→ 사출 52호기 테이블 회전 기어 수리관련 호이스트 이용 중
    현장 조도 구간으로 이동되어 비전 인식 불가(9회 이상)
→ 혁신동 비전 및 조도 관련 근본 대책 수립 필요
'*야간 S/P 누락
→ 프레스 점검 중 습동 불량 확인
→ 펀치 1개소 파손, 3개소 마모, 파이롯트 핀 습동 불량 확인
→ 펀치 4개소 교체, 파이롯트 핀 작동성 점검(청소)
→ 프레스 상차 후 컷팅면 형상 양호 확인"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,997 ", 1 ," 2,998 ",19.4,19.0,0.4,17.5,100.0%,91.9%,98.0%,90.0%,87.0%,"*주, 야간 Cav.5, 7 가스 지속 발생중
→ 발생시 임시 간이 청소중으로 효율 저하
→ 금형 점검 일정 수립 필요"
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,040 ", - ," 1,040 ",11.8,11.6,0.2,9.8,100.0%,84.4%,98.3%,83.0%,85.0%,"*주간 테이블 회전 기어 교체
→ 업체 내방 후 설비보전팀 진행"
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 770 , 17 , 787 ,11.0,7.6,3.4,6.8,97.8%,89.3%,68.9%,60.2%,85.0%,"*주, 야간 카세트코어 분리 현상 39회
→ 야간 4시간 가동간 19회 발생으로 설비 정지
→ 조치 시간 증대, 알람 발생품 품질문제 우려로 별도 격리 중"
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.6%,,
