설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 2,400 ", 14 ," 2,414 ",11.225,11.225,0,7.912,99.4%,70.5%,100.0%,70.1%,84%,"*야간 공급부 직교로보트 척폐동작이상. 센서 점검, 그리퍼 위치 조정"
47호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,457 ", 1 ," 2,458 ",15.999,14.355,1.644,14.338,100.0%,99.9%,89.7%,89.6%,87%,"*주간 테이블 형판 회전 이상 및 로터리 서보 알람
→ 생산팀 사출기 재부팅 후 원점 시 작동 불가. 설비보전팀 점검
→ 원점 완료 지연시간 및 조그 셋팅 시간 조정
*야간 연속생산 중 사출기 경보
→ A금형 계량 완료 후 형개 불가. 금형 점검"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 3,200 ", 7 ," 3,207 ",24.094,23.461,0.633,21.38,99.8%,91.1%,97.4%,88.5%,84%,"*주, 야간 런너 끼임 및 사출기 모터 Off 현상(2회)"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,289 ", 1 ," 3,290 ",23.957,22.469,1.488,18.734,100.0%,83.4%,93.8%,78.2%,87%,"*주간 모터핀 공급부 피더 내 안착부 상승 이상. 센서 점검
*야간 모터핀 푸셔 하강 센서 알람(2회). 모터핀 인서트 위치 조정
'*주간 설비 누유
→ 4/6 설비 누유건 업체 내방 수리 후 재발생. 임시 보루 조치"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,565 ", 2 ," 2,567 ",19.422,17.52,1.902,14.975,99.9%,85.5%,90.2%,77.0%,87%,"*야간 프레스 컷팅기 작동 이상(2회)
→ 프레스 작동성 점검, 피딩 위치 및 컷팅 위치 조정
*야간 설비 형개 유압부 진동 및 소음
→ 설비보전팀 점검 요청"
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,340 ", - ," 2,340 ",23.166,22.814,0.352,22.1,100.0%,96.9%,98.5%,95.4%,85%,0
53호기 - 재피어 450T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,87.4%,,
