설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,300 ", 1 ," 1,301 ",8.325,7.789,0.536,6.866,99.9%,88.1%,93.6%,82.4%,87%,0
06호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 3,380 ", - ," 3,380 ",16.624,16.624,0,14.553,100.0%,87.5%,100.0%,87.5%,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 7,280 ", - ," 7,280 ",15.329,15.171,0.158,14.7,100.0%,96.9%,99.0%,95.9%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 3,312 ", - ," 3,312 ",10.342,10.054,0.288,8.464,100.0%,84.2%,97.2%,81.8%,83%,0
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 12,356 ", - ," 12,356 ",24.022,24.022,0,19.907,100.0%,82.9%,100.0%,82.9%,84%,0
14호기 - MEW 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 9,000 ", - ," 9,000 ",16.659,16.659,0,15,100.0%,90.0%,100.0%,90.0%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 4,452 ", 2 ," 4,454 ",17.593,17.156,0.437,16.805,100.0%,98.0%,97.5%,95.5%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 12,400 ", 7 ," 12,407 ",12.002,11.418,0.584,9.65,99.9%,84.5%,95.1%,80.4%,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,600 ", - ," 11,600 ",12.002,11.725,0.277,9.022,100.0%,76.9%,97.7%,75.2%,85%,0
21호기 - 원일 120T,600H M/CORE COVER CENTER," 13,608 ", - ," 13,608 ",7.999,6.366,1.633,5.67,100.0%,89.1%,79.6%,70.9%,87%,"*야간 이송부 제품 분리시 전진 위치 걸림 및 자재 이탈
→ 자재 이송 가이드 핀 휨 확인. 핀 교체 후 위치 조정
*야간 Cav.49, 72 자재 안착 불량. 자재 취출 및 안착 위치 재조정"
22호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
23호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
24호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 11,040 ", 13 ," 11,053 ",23.47,23.47,0,22.413,99.9%,95.5%,100.0%,95.4%,90%,0
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 2,200 ", - ," 2,200 ",4.004,3.833,0.171,3.789,100.0%,98.9%,95.7%,94.6%,85%,0
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 5,250 ", 3 ," 5,253 ",10.433,9.662,0.771,9.63,99.9%,99.7%,92.6%,92.3%,85%,"*주간 원자재 Try-out : 공급 업체 공장 이전 후 생산품 적용
→ 외관 및 공정검사항목 치수 양호. 적용 후 생산"
28호기 - 우진 150T,iMEB2 BOBBIN OV," 18,200 ", - ," 18,200 ",15.924,15.538,0.386,15.167,100.0%,97.6%,97.6%,95.2%,87%,0
29호기 - 우진 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 29,000 ", - ," 29,000 ",25.3,24.808,0.492,24.167,100.0%,97.4%,98.1%,95.5%,87%,*야간 에젝터 리미트 스위치 단차 연결부 파손. 교체
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 38,008 ", 38 ," 38,046 ",22.996,22.812,0.184,20.08,99.9%,88.0%,99.2%,87.2%,85%,"*주간 압착 프레스 인칭툴 파손. 인칭툴 교체
*주간 이송부 척 고정 핀 이탈. 재체결"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 38,400 ", 48 ," 38,448 ",23.996,23.996,0,20.292,99.9%,84.6%,100.0%,84.5%,85%,"*야간 Cav.2, 7, 8 핀 누락. 핀 취출 및 인서트 위치 재조정"
