설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE RH," 1,659 ", - ," 1,659 ",9.603,8.76,0.843,8.756,100.0%,100.0%,91.2%,91.2%,87%,0
06호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,600 ", - ," 1,600 ",8.312,8.312,0,6.889,100.0%,82.9%,100.0%,82.9%,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 8,280 ", - ," 8,280 ",16.658,16.506,0.152,13.8,100.0%,83.6%,99.1%,82.8%,85%,*3/6 주간 Cav.5 미성형. 조건 및 하트 온도 조정. 모니터링
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 6,572 ", - ," 6,572 ",20.685,20.464,0.221,16.795,100.0%,82.1%,98.9%,81.2%,83%,0
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 8,340 ", - ," 8,340 ",16.674,16.397,0.277,13.437,100.0%,81.9%,98.3%,80.6%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,240 ", 40 ," 12,280 ",23.2,22.993,0.207,19.785,99.7%,86.0%,99.1%,85.0%,84%,0
15호기 - MEW 150T,KEV1 DRIVE 20.5Ω(9144060009)," 10,200 ", - ," 10,200 ",19.329,17.733,1.596,17,100.0%,95.9%,91.7%,88.0%,84%,"*3/6 주간 개발팀 KEV2 D/U 14.5 PPS 타입 고객사 제출 샘플 생산
→ 샘플 생산 완료 후 금형 청소"
