설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 4,740 ", - ," 4,740 ",8.1,7.3,0.9,7.2,100.0%,99.6%,89.2%,88.9%,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 8,640 ", - ," 8,640 ",10.3,10.1,0.2,9.6,100.0%,94.7%,98.1%,92.9%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 9,360 ", 14 ," 9,374 ",20.3,20.3,0.0,19.0,99.9%,93.5%,100.0%,93.3%,90.0%,
26호기 - 우진 220T,405BY 외부 CASE (KOPLA)," 1,000 ", - ," 1,000 ",10.6,10.4,0.2,8.1,100.0%,77.3%,98.1%,75.9%,85.0%,
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 6,160 ", - ," 6,160 ",11.8,11.5,0.3,11.3,100.0%,97.9%,97.5%,95.4%,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 21,518 ", - ," 21,518 ",18.8,18.8,0.0,17.9,100.0%,95.6%,100.0%,95.6%,87.0%,
29호기 - 우진 150T,RADOME, 280 , - , 280 ,2.8,2.1,0.8,0.7,100.0%,34.5%,73.2%,25.2%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 22,800 ", - ," 22,800 ",19.8,19.5,0.3,19.0,100.0%,97.2%,98.6%,95.8%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 5,300 ", 11 ," 5,311 ",17.3,13.8,3.5,2.8,99.8%,20.3%,79.8%,16.2%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 36,100 ", 48 ," 36,148 ",23.5,23.5,0.0,19.1,99.9%,81.2%,100.0%,81.1%,85.0%,
35호기 - ARBURG 100T (자동),LK EV CMU COVER, 888 , - , 888 ,10.3,10.3,0.0,9.8,100.0%,95.2%,100.0%,95.2%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 8,450 ", - ," 8,450 ",11.7,11.3,0.4,8.2,100.0%,72.4%,96.7%,70.0%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 27,100 ", 28 ," 27,128 ",14.5,14.4,0.1,14.3,99.9%,99.6%,99.0%,98.5%,85.0%,
38호기 - ARBURG 100T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 9,030 ", - ," 9,030 ",23.5,21.1,2.4,20.1,100.0%,95.2%,89.7%,85.4%,87.0%,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 11,650 ", - ," 11,650 ",23.5,23.3,0.2,21.7,100.0%,93.0%,99.1%,92.2%,87.0%,
42호기 - 우진 220T (자동),KEV1 COVER 3.5 (9144060220)," 17,714 ", - ," 17,714 ",26.2,26.0,0.2,25.1,100.0%,96.7%,99.1%,95.8%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,523 ", - ," 1,523 ",8.0,7.7,0.3,7.2,100.0%,92.9%,96.2%,89.4%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 1,742 ", 6 ," 1,748 ",7.8,6.1,1.6,5.7,99.7%,93.4%,79.1%,73.7%,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 HOUSING ESC (S)," 2,026 ", 4 ," 2,030 ",12.3,12.1,0.2,11.8,99.8%,97.8%,98.2%,95.8%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,675 ", 3 ," 2,678 ",22.0,20.0,2.0,17.9,99.9%,89.2%,90.8%,80.9%,84.0%,
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,272 ", 5 ," 3,277 ",23.5,21.3,2.2,18.7,99.8%,87.6%,90.8%,79.4%,87.0%,
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 1,216 ", - ," 1,216 ",9.7,9.6,0.1,7.1,100.0%,74.2%,98.5%,73.0%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,035 ", - ," 2,035 ",20.3,20.1,0.2,19.2,100.0%,95.7%,98.8%,94.5%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 511 , 3 , 514 ,8.0,7.1,1.0,4.4,99.4%,62.7%,88.1%,54.9%,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,83.5%,,
