설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,638 ", 2 ," 1,640 ",9.5,8.7,0.9,8.7,99.9%,100.0%,91.0%,90.9%,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 3,080 ", - ," 3,080 ",16.6,16.6,0.0,13.3,100.0%,79.8%,100.0%,79.8%,83.0%,
10호기 - 원일 100T,LINK OVER MOLD," 8,200 ", - ," 8,200 ",24.0,23.9,0.1,20.5,100.0%,85.9%,99.5%,85.4%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,600 ", - ," 2,600 ",7.4,7.1,0.3,7.1,100.0%,99.6%,96.6%,96.2%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 7,848 ", - ," 7,848 ",24.0,23.7,0.3,20.1,100.0%,84.5%,98.7%,83.5%,83.0%,
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 12,360 ", - ," 12,360 ",24.0,24.0,0.0,19.9,100.0%,82.9%,100.0%,82.9%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,780 ", 8 ," 12,788 ",24.0,24.0,0.0,20.6,99.9%,85.8%,100.0%,85.7%,84.0%,
15호기 - MEW 150T,KEV1 DRIVE 20.5Ω(9144060009)," 8,400 ", - ," 8,400 ",16.7,16.7,0.0,14.0,100.0%,84.0%,100.0%,84.0%,84.0%,
16호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 13,000 ", - ," 13,000 ",12.0,11.4,0.6,10.1,100.0%,88.8%,94.9%,84.2%,87.0%,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 13,200 ", - ," 13,200 ",12.0,11.7,0.3,10.3,100.0%,87.7%,97.6%,85.5%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 5,000 ", - ," 5,000 ",8.4,8.1,0.3,7.6,100.0%,94.2%,96.4%,90.8%,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 8,640 ", 40 ," 8,680 ",10.3,10.0,0.3,9.6,99.5%,96.0%,97.3%,92.9%,90.0%,"*생산간 이물, 미성형 불량 다수 발생중
→ 이물불량 : 39ea, 미성형 2ea
→ 생산팀, 금형보전팀 협업 하 개선 사항 검토중"
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 10,080 ", 12 ," 10,092 ",20.7,20.7,0.0,20.5,99.9%,99.0%,100.0%,98.9%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 12,042 ", - ," 12,042 ",12.0,11.8,0.2,9.4,100.0%,79.7%,98.0%,78.1%,85.0%,"*주간 Cav.4, 8 제품 표면 이상
→ 게이트부 이물 확인. 게이트부 임시 청소 후 가동. 외관 모니터링"
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 9,854 ", - ," 9,854 ",20.7,19.5,1.2,18.1,100.0%,92.6%,94.4%,87.4%,85.0%,"*주, 야간 로보트 취출 및 인서트 위치 이상 다수 발생
→ 발생시 생산팀 위치 재조정 등 임시조치 중 "
28호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
29호기 - 우진 150T,SP2 PE 수밀 커버," 1,116 ", - ," 1,116 ",8.8,8.8,0.0,8.4,100.0%,95.1%,100.0%,95.1%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 24,308 ", - ," 24,308 ",20.7,20.7,0.0,20.3,100.0%,98.0%,100.0%,98.0%,87.0%,"*전일부터 Cav.5, 6 핀 인서트 이상 간헐적 발생중 → 모니터링 강화"
