설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,020 ", 2 ," 1,022 ",5.86,5.39,0.46,5.39,99.8%,100.0%,92.1%,91.9%,87%,"*주간 시업 전 숄더 닙조부 바스켓 파손
→ 숄더 바스켓과 슬러지 제거기 충돌. 바스켓 교체 후 위치 조정"
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,ACV2 COVER, 320 , - , 320 ,4.03,4.03,0.00,3.56,100.0%,88.3%,100.0%,88.3%,83%,0
10호기 - 원일 100T,LINK OVER MOLD," 4,940 ", - ," 4,940 ",13.66,13.54,0.12,12.35,100.0%,91.2%,99.2%,90.4%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 5,184 ", - ," 5,184 ",15.64,15.64,0.00,13.25,100.0%,84.7%,100.0%,84.7%,83%,"*주간 런너 취출로보트 작동 이상 (2회)
→ 작동 이상 발생간 수동 작업으로 효율 저하"
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 9,360 ", - ," 9,360 ",18.35,18.11,0.24,15.08,100.0%,83.3%,98.7%,82.2%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 5,580 ", - ," 5,580 ",12.01,12.01,0.00,8.99,100.0%,74.8%,100.0%,74.8%,84%,"*주간 자동화 설비 관련 업체 내방 프로그램 점검 및 Try-out
→ T/O 종료 후 야간 시업 준비로 인한 시업 지연"
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 7,020 ", - ," 7,020 ",13.66,13.31,0.35,11.70,100.0%,87.9%,97.4%,85.7%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 6,980 ", - ," 6,980 ",21.00,21.00,0.00,17.45,100.0%,83.1%,100.0%,83.1%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 21,600 ", - ," 21,600 ",19.33,19.33,0.00,16.80,100.0%,86.9%,100.0%,86.9%,87%,0
20호기 - MEW 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
21호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
