설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,548 ", - ," 1,548 ",9.101,8.174,0.927,8.17,100.0%,100.0%,89.8%,89.8%,87%,*야간 Coil ass'y 확보 후 가동
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,FCEV FLANGE ASS'Y ACV, 900 , - , 900 ,16.688,16.308,0.38,13,100.0%,79.7%,97.7%,77.9%,83%,"*주, 야간 시업 중 가스 및 미성형 발생
→ 사출 계량 및 보압 조건 상향 조정 후 모니터링
→ 해당 금형 시업 및 휴식 후 가동 시 간헐적 미성형 발생
→ 원인 파악 필요"
10호기 - 원일 100T,ROTOR OS SLEEVE," 9,360 ", - ," 9,360 ",16.658,16.472,0.186,15.6,100.0%,94.7%,98.9%,93.6%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 6,576 ", - ," 6,576 ",20.684,20.575,0.109,16.806,100.0%,81.7%,99.5%,81.3%,83%,0
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 4,108 ", - ," 4,108 ",8.337,8.056,0.281,6.618,100.0%,82.1%,96.6%,79.4%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 11,760 ", - ," 11,760 ",24.022,22.589,1.433,18.947,100.0%,83.9%,94.0%,78.9%,84%,*주간 슬라이드 습동 이상. 슬라이드 코어 점검
15호기 - MEW 150T,KEV1 DRIVE 20.5Ω(9144060009)," 8,940 ", - ," 8,940 ",16.328,15.984,0.344,14.9,100.0%,93.2%,97.9%,91.3%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 8,180 ", - ," 8,180 ",24,23.694,0.306,20.45,100.0%,86.3%,98.7%,85.2%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,600 ", - ," 26,600 ",24.004,23.74,0.264,20.689,100.0%,87.1%,98.9%,86.2%,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,200 ", - ," 11,200 ",9.201,9.201,0,8.711,100.0%,94.7%,100.0%,94.7%,85%,0
21호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 1,540 ", - ," 1,540 ",2.444,2.444,0,2.353,100.0%,96.3%,100.0%,96.3%,90%,0
23호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
24호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 9,124 ", 26 ," 9,150 ",20.669,20.187,0.482,18.554,99.7%,91.9%,97.7%,89.5%,90%,0
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 13,600 ", - ," 13,600 ",11.999,11.773,0.226,10.578,100.0%,89.8%,98.1%,88.2%,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN OV," 8,400 ", - ," 8,400 ",7.656,7.001,0.655,7,100.0%,100.0%,91.4%,91.4%,87%,*주간 Cav.1 핀 칩 Burr. 코어 랩핑
29호기 - 우진 150T,SP2 PE 수밀 커버," 1,278 ", - ," 1,278 ",10.244,9.959,0.285,9.585,100.0%,96.2%,97.2%,93.6%,90%,0
