설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,562 ", - ," 1,562 ",9.061,8.244,0.817,8.244,100.0%,100.0%,91.0%,91.0%,87%,"*주간 3호기 솔 커넥터 단선. 단선부 재연결
*주간 3호기 제품 와인딩부 Burr. 금형 점검
*주간 Coil ass'y 확보 후 가동"
06호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,500 ", - ," 1,500 ",8.312,8.312,0,6.458,100.0%,77.7%,100.0%,77.7%,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 4,200 ", 4 ," 4,204 ",8.329,7.986,0.343,7.007,99.9%,87.7%,95.9%,84.0%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 3,304 ", - ," 3,304 ",10.341,10.003,0.338,8.444,100.0%,84.4%,96.7%,81.7%,83%,0
13호기 - MEW 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84%,0
14호기 - MEW 150T,KEV3 DRIVE_P 14.5옴 (9144060737)," 9,180 ", - ," 9,180 ",16.674,16.567,0.107,14.79,100.0%,89.3%,99.4%,88.7%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 12,120 ", - ," 12,120 ",24,23.718,0.282,20.2,100.0%,85.2%,98.8%,84.2%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 8,200 ", - ," 8,200 ",24,23.556,0.444,20.5,100.0%,87.0%,98.2%,85.4%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 12,800 ", - ," 12,800 ",12.002,11.626,0.376,9.956,100.0%,85.6%,96.9%,83.0%,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 9,800 ", - ," 9,800 ",10.332,10.101,0.231,7.622,100.0%,75.5%,97.8%,73.8%,85%,0
21호기 - 원일 120T,600H M/CORE COVER L.V," 12,720 ", 6 ," 12,726 ",7.999,6.954,1.045,4.843,100.0%,69.6%,86.9%,60.5%,87%,"*주간 전일 야간 Cav.42 금형 눌림으로 인한 Burr 발생건 금형 수리
→ 수리 진행 간 1Mold 가동으로 효율 저하
*주간 코어 스프링 이탈. 설비 정지. 금형 점검"
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 2,964 ", - ," 2,964 ",5.082,4.528,0.554,4.528,100.0%,100.0%,89.1%,89.1%,90%,0
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 14,670 ", - ," 14,670 ",16.83,16.439,0.391,16.3,100.0%,99.2%,97.7%,96.9%,90%,*야간 Cav.3 제품 리브부 Gas. 금형 간이 청소
24호기 - 우진 220T,POWER PACK COVER (검사 전)," 1,452 ", - ," 1,452 ",16.666,16.302,0.364,13.713,100.0%,84.1%,97.8%,82.3%,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 8,880 ", 12 ," 8,892 ",20.67,20.193,0.477,18.031,99.9%,89.3%,97.7%,87.1%,90%,0
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 26,800 ", - ," 26,800 ",23.998,23.481,0.517,20.844,100.0%,88.8%,97.8%,86.9%,85%,"*야간 Cav.3 제품 Gas. 금형 청소
*야간 Cav.1 게이트부 이물 및 찍힘. 금형 게이트부 청소 "
27호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN OV," 9,100 ", - ," 9,100 ",8.048,7.584,0.464,7.583,100.0%,100.0%,94.2%,94.2%,87%,0
29호기 - 우진 150T,RADOME," 4,140 ", - ," 4,140 ",10.992,10.614,0.378,10.58,100.0%,99.7%,96.6%,96.3%,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 13,500 ", - ," 13,500 ",12,11.436,0.564,11.25,100.0%,98.4%,95.3%,93.8%,87%,0
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 38,300 ", 28 ," 38,328 ",23.996,23.678,0.318,20.228,99.9%,85.4%,98.7%,84.2%,85%,"*알람 발생 현황
-. 회전부 누락 49회, 이송부 누락 47회, 배열판 누락 76회 
*주간 가동 중 배열판 누락 다수 발생
→ 회전부, 이송부 그리퍼, 로보트 취출 및 인서트 위치 조정"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 29,700 ", 43 ," 29,743 ",17.997,17.997,0,15.698,99.9%,87.2%,100.0%,87.1%,85%,0
35호기 - ARBURG 100T (자동),#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
