설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 12,250 ", - ," 12,250 ",23.921,23.813,0.108,22.799,100.0%,95.7%,99.5%,95.3%,87%,0
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,250 ", - ," 9,250 ",23.501,23.501,0,20.556,100.0%,87.5%,100.0%,87.5%,87%,0
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 656 , 6 , 662 ,16.447,16.447,0,12.872,99.1%,78.3%,100.0%,77.6%,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 3,000 ", - ," 3,000 ",14.74,14.74,0,14.083,100.0%,95.5%,100.0%,95.5%,87%,0
45호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER), 610 , 8 , 618 ,7.751,2.813,4.938,2.026,98.7%,72.0%,36.3%,25.8%,84%,"*야간 Cav.2 숏핀 배열판 취출 불량.
→ 다관절로보트 취출 위치 재조정
*야간 Cav.1, 2, 3, 4 숏핀 금형 내 인서트 불량(들뜸)
→ 다관절로보트 인서트 위치 재조정
*야간 가동 중 완제품 컨베이어 벨트 역방향 작동
→ 반전부 벨트 이탈로 인한 투입부 벨트와 간섭
→ 벨트 정위치 임시 조치. 설비 점검 요청
*야간 신규 작업자(이도학) 및 복귀자(이승우) 배치 후 교육 중
→ 알람 조치 미흡으로 조치 시간 증대"
47호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,160 ", 8 ," 2,168 ",15.352,14.74,0.612,12.646,99.6%,85.8%,96.0%,82.1%,87%,"*야간 S/P 미스 피딩. 프레스 컷팅 후 그리퍼 작동 불량 (2회)
→ 센서 위치, 피딩 위치 점검 후 그리퍼 작동 상태 점검"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,355 ", 10 ," 2,365 ",23.592,20.802,2.79,15.767,99.6%,75.8%,88.2%,66.5%,84%,"*주간 다관절로보트 부쉬 인서트 불량 (5회)
→ 다관절로보트 취출 위치 틀어짐. 자재 안착 지그 위치 재조정
*야간 다관절로보트 부쉬 인서트 불량으로 인한 금형 내 유입 (1회)
→ 다관절로보트 부쉬 잡기 이상 및 누락 다수 확인
→ 자재 안착 지그 위치 재조정
*야간 중간판 런너 끼임 (1회) 발생 후 모터 Off 현상
→ 사출기 재부팅, 원점 후 가동
*야간 완제품 배출 컨베어어 제품 겹침 현상. 수동 조치 후 가동"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,295 ", 7 ," 3,302 ",23.46,21.921,1.539,18.803,99.8%,85.8%,93.4%,80.0%,87%,*야간 Cav.2 스프링 조립부 코어 파손. 설비 정지. 금형 수리 요청
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,725 ", 1 ," 2,726 ",19.112,18.452,0.66,15.901,100.0%,86.2%,96.5%,83.2%,87%,0
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,194 ", 3 ," 2,197 ",21.633,21.633,0,20.749,99.9%,95.9%,100.0%,95.8%,85%,0
53호기 - 재피어 450T,iMEB3 ECU HOUSING_SYM(대칭형) (필터융착), 152 , 1 , 153 ,5.382,4.862,0.52,1.317,99.3%,27.1%,90.3%,24.3%,85%,"*주간 대칭형 기종교체 Set-up. 개발팀 요청 샘플 생산 (500ea)
-. 다관절로보트 재셋팅으로 시업 지연
-. Cav.1 러버씰 조립부 미세 찍힘
→ 다관절로보트 완제품 취출 중 간섭 확인. 위치 재조정
-. Cav.2 보빈삽입부 미성형 지속 발생중. 개발팀 협의 후 양품화
-. Cav.1 밀핀부 녹 이물. 생산팀 금형 간이 청소
-. 버스바코어 Cav.M 알캡 핀 긁힘 지속 발생중
→ 로보트 인서트 위치 미세 조정. 지속 발생. 코어 점검 필요 "
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.4%,,
