설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,650 ", 2 ," 1,652 ",9.411,8.72,0.691,8.719,99.9%,100.0%,92.7%,92.5%,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,421 ", 1 ," 1,422 ",8.326,7.929,0.397,7.505,99.9%,94.7%,95.2%,90.1%,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,540 ", - ," 1,540 ",8.312,8.312,0,6.631,100.0%,79.8%,100.0%,79.8%,83%,0
10호기 - 원일 100T,LINK OVER MOLD," 8,180 ", - ," 8,180 ",24,24,0,20.45,100.0%,85.2%,100.0%,85.2%,85%,0
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,500 ", - ," 2,500 ",7.17,6.808,0.362,6.806,100.0%,100.0%,95.0%,94.9%,86%,0
12호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 11,340 ", - ," 11,340 ",20.348,20.117,0.231,18.27,100.0%,90.8%,98.9%,89.8%,84%,0
14호기 - MEW 150T,KEV3 DRIVE_P 14.5옴 (9144060737)," 7,312 ", 16 ," 7,328 ",17.345,16.52,0.825,11.806,99.8%,71.5%,95.2%,67.9%,84%,"*주간 사출 자동화 Try-out 및 양산성 생산
→ 양품 3,172ea / 불량 4ea (미성형) / 종합효율 56.6%"
15호기 - MEW 150T,KEV1 DRIVE 20.5Ω(9144060009)," 10,860 ", 12 ," 10,872 ",20.658,20.306,0.352,18.12,99.9%,89.2%,98.3%,87.6%,84%,0
16호기 - 원일 120T,FCEV COVER APC (코팅 전), 862 , - , 862 ,22.5,22.136,0.364,21.55,100.0%,97.4%,98.4%,95.8%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,200 ", - ," 26,200 ",24.004,23.272,0.732,20.378,100.0%,87.6%,97.0%,84.9%,87%,*야간 플레이트 안착부 비전 정렬유닛 작동 이상. 설비점검
