설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 2,792 ", - ," 2,792 ",15.65,14.89,0.76,14.74,100.0%,99.0%,95.1%,94.1%,87%,"*주간 Coil ass'y 확보 후 가동
*주간 Cav.9 커넥터부 Gas
→ 금형 간이 청소
*주간 가동 중 Coil ass'y 공급 부족으로 확보 후 재가동"
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,"*야간 셋업 중 건조기 히팅 이상으로 인한 수지 건조 불가
→ 히팅 차단기 작동 이상 확인. 차단기 쇼트 추정. 셋업 중지"
10호기 - 원일 100T,ROTOR OS SLEEVE," 8,360 ", - ," 8,360 ",16.66,16.66,0.00,13.93,100.0%,83.6%,100.0%,83.6%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,"*주간 GPF 압력 센서(DVP) 사출 Try-out
→ 금형 설계 변경 이후 기공 발생 이슈"
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 1,172 ", - ," 1,172 ",3.51,3.15,0.35,3.00,100.0%,95.0%,90.0%,85.4%,83%,0
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 10,080 ", - ," 10,080 ",18.68,18.28,0.40,16.24,100.0%,88.8%,97.9%,87.0%,84%,0
14호기 - MEW 150T,KEV3 DRIVE_P 14.5옴 (9144060737)," 3,960 ", - ," 3,960 ",8.34,7.59,0.75,6.38,100.0%,84.1%,91.0%,76.5%,84%,"*주간 계량 모터부 구리스 비산
→ 설비 및 주변 3정5S 진행 후 가동"
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 12,180 ", - ," 12,180 ",24.00,23.65,0.35,20.30,100.0%,85.8%,98.5%,84.6%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 8,160 ", - ," 8,160 ",24.00,24.00,0.00,20.40,100.0%,85.0%,100.0%,85.0%,86%,0
19호기 - JSW 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,600 ", - ," 11,600 ",12.00,11.74,0.26,9.02,100.0%,76.8%,97.8%,75.2%,85%,0
21호기 - 원일 120T,600H M/CORE COVER L.V," 18,720 ", - ," 18,720 ",10.00,8.92,1.08,7.12,100.0%,79.8%,89.2%,71.2%,87%,"*야간 시업 중 다관절로보트 픽업 및 인서트 위치 조정
*야간 다관절로보트 그리퍼 작동 이상
→ 그리퍼 실린더 교체"
22호기 - ARBURG 200T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,"*주간 수지 변경 Try-out (TAS GEN2.0 HOUSING)
→ 현대첨단소재 TEKASTER F734G20 BK 공급사 변경
    (롯데케미칼→TK케미칼 PET 원료 변경)
→ 외관 및 공정검사항목 치수 양호
→ 540ea 후공정 조립 완료. 조립성 및 외관 양호"
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 7,200 ", - ," 7,200 ",8.70,8.38,0.31,8.00,100.0%,95.4%,96.4%,92.0%,90%,0
24호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 8,280 ", 3 ," 8,283 ",20.67,20.05,0.63,16.80,100.0%,83.8%,97.0%,81.2%,90%,0
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 27,000 ", - ," 27,000 ",24.00,23.51,0.49,21.00,100.0%,89.3%,98.0%,87.5%,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN OV," 17,000 ", - ," 17,000 ",14.85,14.58,0.27,14.17,100.0%,97.2%,98.2%,95.4%,87%,0
