설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,667 ", 1 ," 1,668 ",10.326,9.639,0.687,8.803,99.9%,91.3%,93.3%,85.2%,87%,*주간 가동중 Coil ass'y 공급 부족. 확보 후 가동
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
10호기 - 원일 100T,LINK OVER MOLD," 6,540 ", - ," 6,540 ",16.5,16.106,0.394,14.25,100.0%,88.5%,97.6%,86.4%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 12,000 ", - ," 12,000 ",23.021,22.765,0.256,19.333,100.0%,84.9%,98.9%,84.0%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 7,800 ", 24 ," 7,824 ",16.344,16.344,0,12.605,99.7%,77.1%,100.0%,76.9%,84%,0
15호기 - MEW 150T,KEV1 DRIVE 20.5Ω(9144060009)," 10,860 ", 9 ," 10,869 ",20.329,20.329,0,18.115,99.9%,89.1%,100.0%,89.0%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 6,820 ", - ," 6,820 ",17.829,17.829,0,17.05,100.0%,95.6%,100.0%,95.6%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 11,600 ", 5 ," 11,605 ",11.503,10.828,0.675,9.026,100.0%,83.4%,94.1%,78.4%,87%,"*주간 공급기 원점 이상. 설비 재부팅 후 원점
*주간 공급부 플레이트 비전 정렬 유닛 작동 이상. 설비 점검"
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 12,000 ", - ," 12,000 ",12.002,11.713,0.289,9.333,100.0%,79.7%,97.6%,77.8%,85%,"*야간 가동간 금형 내 플레이트 안착 이상 알람 (150회)
→ 해당 이슈로 인한 설비 효율 증감 지속 발생
→ 모니터링 및 현황 분석 후 유관부서 해당건 내용 공유 예정"
21호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
22호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 6,300 ", - ," 6,300 ",7.4,7.4,0,7,100.0%,94.6%,100.0%,94.6%,90%,0
24호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 4,680 ", 4 ," 4,684 ",10.003,10.003,0,9.498,99.9%,95.0%,100.0%,94.9%,90%,"*주간 증작 금형 Try-out - 게이트코어 형상 변경 건
-. 기존조건(1차금형) 적용시 런너부 및 제품 파팅부 Burr
→ 계량량 조건 변경 (106→100)
-. 셋업 후 상측 런너 고착 3회, 이물 불량, 리브부(게이트방향) Gas
→ 설비 정지 및 T/O 종료. 금형 하차 후 점검 요청"
26호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN HSV," 18,808 ", - ," 18,808 ",16.525,16.193,0.332,15.673,100.0%,96.8%,98.0%,94.8%,87%,0
29호기 - 우진 150T,SP2 PE 수밀 커버," 1,564 ", 1 ," 1,565 ",12.397,12.397,0,11.738,99.9%,94.7%,100.0%,94.6%,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 27,400 ", - ," 27,400 ",24.1,23.067,1.033,22.833,100.0%,99.0%,95.7%,94.7%,87%,0
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 38,100 ", 31 ," 38,131 ",23.497,23.497,0,20.124,99.9%,85.6%,100.0%,85.6%,85%,0
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 36,800 ", 42 ," 36,842 ",23.497,23.497,0,19.444,99.9%,82.8%,100.0%,82.7%,85%,0
35호기 - ARBURG 100T (자동),iMEB2 FORK PIN COVER," 25,500 ", - ," 25,500 ",25.91,25.91,0,24.792,100.0%,95.7%,100.0%,95.7%,90%,0
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 26,300 ", 10 ," 26,310 ",14.705,14.705,0,13.886,100.0%,94.4%,100.0%,94.4%,85%,0
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 6,730 ", - ," 6,730 ",10.195,10.03,0.165,9.534,100.0%,95.1%,98.4%,93.5%,90%,0
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 4,340 ", - ," 4,340 ",11.005,10.896,0.109,10.368,100.0%,95.2%,99.0%,94.2%,90%,0
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,480 ", - ," 10,480 ",24.501,24.501,0,23.289,100.0%,95.1%,100.0%,95.1%,87%,0
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN (9144060345)," 5,470 ", - ," 5,470 ",19.365,19.365,0,18.385,100.0%,94.9%,100.0%,94.9%,87%,0
42호기 - 우진 220T (자동),KEV2 COVER 10.5 QC(9144060743)," 6,722 ", - ," 6,722 ",27.972,27.972,0,26.421,100.0%,94.5%,100.0%,94.5%,87%,0
43호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 3,498 ", - ," 3,498 ",17.394,17.232,0.162,16.421,100.0%,95.3%,99.1%,94.4%,87%,0
45호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 3,880 ", 8 ," 3,888 ",15.271,14.71,0.561,12.744,99.8%,86.6%,96.3%,83.3%,84%,0
47호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 HOUSING ESC (S)," 2,341 ", 11 ," 2,352 ",17.786,13.721,4.065,13.72,99.5%,100.0%,77.1%,76.8%,87%,"*주간 다관절로보트 금형 충돌 감지 알람
→ 금형 내 부품 인서트 중 충돌
→ 카세트코어 지그 위치 고정 실린더 작동 이상 확인
→ 에어 컨트롤러, 완료거리 인식 센서, 취출 및 인서트 위치 조정
*주간 Cav.1 외관 스크래치. 코어 랩핑
*주간 다관절로보트 금형 내 부쉬 인서트 이상
→ 부쉬 안착부, 취출부, 인서트 위치 재조정
*주간 완제품 안착부 충돌 (충돌 감지 X). 안착부 위치 재조정
*야간 비전 알람
→ 다관절로보트 금형 내 Cav.2 부쉬 인서트 미흡(들뜸)
→ 다관절로보트 인서트 위치 재조정"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 3,062 ", 9 ," 3,071 ",23.591,22.791,0.8,20.474,99.7%,89.8%,96.6%,86.5%,84%,*주간 S./P 누락 다수 발생. 로보트 인서트 위치 재조정
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,306 ", - ," 3,306 ",23.461,22.533,0.928,18.826,100.0%,83.5%,96.0%,80.2%,87%,"*주간 공급부 카세트코어 630P/P 핀 누락
→ 로보트 수평 이상. 수평 재셋팅, 인서트 위치 재조정
*야간 모터핀 배열판 안착 센서 이상. 센서 점검 후 위치 조정"
