설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 25,200 ", - ," 25,200 ",23.5,23.0,0.5,19.6,100.0%,85.1%,98.0%,83.4%,87.0%,"*야간 플레이드 공급부 이송테이블 서보 드라이브 다운 (30회)
→ 지속 발생으로 조치시간 증대. 효율 감소"
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 12,000 ", - ," 12,000 ",9.8,9.6,0.2,9.3,100.0%,97.0%,98.2%,95.2%,85.0%,
21호기 - 원일 120T,600H M/CORE COVER H.V," 16,805 ", - ," 16,805 ",8.0,7.3,0.7,6.4,100.0%,87.8%,91.0%,79.9%,87.0%,*야간 시업중 시업중 완제품 적재 그리퍼 작동 이상. 솔벨브 교체
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
24호기 - 우진 220T,POWER PACK COVER (검사 전), 972 , - , 972 ,10.0,9.7,0.3,9.2,100.0%,94.6%,97.0%,91.8%,90.0%,
25호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 5,700 ", - ," 5,700 ",10.0,9.9,0.1,9.8,100.0%,99.5%,98.5%,98.1%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN IV," 14,000 ", - ," 14,000 ",15.7,12.7,3.0,11.7,100.0%,91.9%,80.8%,74.2%,87.0%,"*주간 Cav.16 와인딩부 하단부 Burr. 금형 점검
*주간 Cav.10, 15, 16 핀 인서트 이상 다수 발생
→ 로보트 인서트 위치 재셋팅"
29호기 - 우진 150T,PLUG TOP 2차 SPOOL," 9,476 ", - ," 9,476 ",11.6,11.4,0.2,11.1,100.0%,97.0%,98.3%,95.4%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 14,000 ", - ," 14,000 ",12.2,12.2,0.0,11.7,100.0%,95.4%,100.0%,95.4%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 33,408 ", 17 ," 33,425 ",23.5,22.8,0.7,17.6,99.9%,77.5%,96.9%,75.0%,85.0%,*주간 Cav.9 와인딩부 하단부 Burr. 금형 점검
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 26,100 ", 27 ," 26,127 ",23.5,23.0,0.5,13.8,99.9%,59.9%,98.0%,58.6%,85.0%,"*주간 핀 압착부 #1 형상 불량
→ 압착 프레스 파손 확인. 인칭툴 교체, 가이드부 간이 청소
*주간 이송부 상, 하 작동 알람
→ 배선 중간부 단선 추정. 단선부 재포설
*주간 핀 취출 불량 알람 다수 발생. 취출 위치 재조정"
35호기 - ARBURG 100T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 24,708 ", 9 ," 24,717 ",14.5,14.2,0.3,13.0,100.0%,91.7%,98.0%,89.8%,85.0%,"*주간 인서트 로보트 센서선 단선. 단선부 재연결
*주간 Cav.10 금형 내 핀 인서트 불량. 인서트 위치 재조정
*주간 이스케이프부 핀 취출 불량. 이스케이프 홀딩 위치 조정"
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 5,940 ", - ," 5,940 ",11.0,10.6,0.4,10.2,100.0%,96.6%,96.2%,92.9%,90.0%,"*야간 Cav.13 사각홀 구간 Burr
→ 주간 시업품 양호. 생산중 발생 확인. 품질보증팀 사용 불가 판정
→ 설비 정지 후 금형 수리 요청. 생산품 전수 사상 완료 (1,330ea)"
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,400 ", - ," 10,400 ",24.1,24.0,0.1,23.1,100.0%,96.3%,99.5%,95.8%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 10,000 ", - ," 10,000 ",19.7,19.4,0.3,18.8,100.0%,96.7%,98.4%,95.1%,87.0%,
42호기 - 우진 220T (자동),KEV1 COVER 3.5 (9144060220)," 12,486 ", - ," 12,486 ",18.5,18.5,0.0,17.7,100.0%,95.5%,100.0%,95.5%,87.0%,
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 866 , 2 , 868 ,20.5,20.2,0.3,16.9,99.8%,83.6%,98.6%,82.2%,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 3,070 ", - ," 3,070 ",14.7,14.5,0.2,14.4,100.0%,99.6%,98.6%,98.2%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (MASTER)," 3,835 ", 9 ," 3,844 ",14.7,14.1,0.6,12.6,99.8%,89.2%,95.9%,85.4%,84.0%,"*주간 Cav.1, 2 숏핀 인서트 알람. 인서트 위치 재조정"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 HOUSING ESC (S)," 2,683 ", 5 ," 2,688 ",17.2,15.7,1.5,15.7,99.8%,100.0%,91.3%,91.1%,87.0%,"*주간 S/P 프레스 하강 작동 불량 (3회)
→ 릴레이 작동 불량 확인. 릴레이 교체
*주간 Cav.4 핀 코어 푸셔 알람. 다관절로보트 인서트 위치 재셋팅
*야간 S/P 누락. 직교로보트 Z축 하향 조정
*야간 Cav.3 핀 코어 푸셔 알람. 다관절로보트 인서트 위치 재셋팅"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 2,575 ", 6 ," 2,581 ",20.4,20.4,0.0,17.2,99.8%,84.3%,100.0%,84.1%,84.0%,"*주간 Cav.3 커넥터부 외측 리브 긁힘
→ 생산품 재고 전수 발생 확인. 품질보증팀 협의 후 양품화
→ 금형보전팀 금형 점검. 외관 양호"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,229 ", 1 ," 3,230 ",23.5,21.8,1.7,18.4,100.0%,84.4%,92.9%,78.4%,87.0%,"*주간 금형 위치 센서 이상 알람
→ 포텐션메타 센서 접촉부 기름 유입 추정. 에어브로잉 청소 후 가동
*야간 모니터 화면 Off 현상 및 모터 Off 현상 (3회)
→ 2/13 업체 내방 모니터보드 교체 후 재발생 중
→ 재부팅 시 우측 안전문 알람 이력 확인. 설비보전팀 점검 요청중"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,975 ", - ," 2,975 ",19.1,18.9,0.2,17.4,100.0%,91.8%,98.9%,90.8%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,021 ", - ," 2,021 ",20.3,20.1,0.2,19.1,100.0%,94.8%,99.0%,93.9%,85.0%,
53호기 - 재피어 450T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,86.7%,,
