설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 8,752 ", - ," 8,752 ",21.61,21.61,0.00,20.91,100.0%,96.8%,100.0%,96.8%,90%,0
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 3,790 ", - ," 3,790 ",7.77,7.54,0.23,7.50,100.0%,99.4%,97.0%,96.5%,87%,0
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 12,750 ", - ," 12,750 ",24.82,24.01,0.81,23.73,100.0%,98.8%,96.7%,95.6%,87%,"*야간 하측 금형 누수
→ 장니플 파이프 길이 편차로 인한 형폐시 간섭되며 마모
→ 장니플 파이프 교체"
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 10,010 ", - ," 10,010 ",24.00,24.00,0.00,22.25,100.0%,92.7%,100.0%,92.7%,87%,0
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 396 , - , 396 ,8.40,8.40,0.00,7.70,100.0%,91.7%,100.0%,91.7%,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 2,772 ", - ," 2,772 ",14.00,13.83,0.16,13.01,100.0%,94.1%,98.8%,93.0%,87%,0
45호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
46호기 - MEW 250T,SRR 40 HOUSING ASSY RR(N00.335-02)," 2,490 ", 7 ," 2,497 ",15.09,13.35,1.74,12.21,99.7%,91.4%,88.5%,80.7%,84%,0
47호기 - ARBURG 200T,MEB5 HOUSING ESC (S), 240 , - , 240 ,2.00,1.67,0.33,1.60,100.0%,96.0%,83.3%,80.0%,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,139 ", 4 ," 1,143 ",11.28,9.70,1.59,6.67,99.7%,68.8%,85.9%,58.9%,87%,"*주간 모터핀 피더 투입 중 자재 끼임
→ 모터핀 제거 후 재가동 시 전진 동작 불가. 설비 원점 후 재가동
*주간 사출기 스크류 보호(고온, 저온) 알람
→ 설비 재부팅 후 가동. 모니터링
*주간 모터핀 공급부 방향 결정 센서 이상
→ 센서 위치 및 감도 조정"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,998 ", 6 ," 3,004 ",24.09,23.99,0.10,20.03,99.8%,83.5%,99.6%,83.0%,84%,"*야간 건조기 온도 하한
→ 모터 과부하로 인한 소손으로 작동 불가 (판넬 오픈 시 타는 냄새 확인)
→ 건조기 브로워 작동 이상 확인. 브로워 교체 (5/29)"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,399 ", 3 ," 1,402 ",10.29,8.12,2.17,7.98,99.8%,98.4%,78.9%,77.4%,87%,"*주간 프레스 상차 후 Set-up 중 프레스 릴 진입 불가
→  프레스 다이 칩 배출 이상. 설비보전팀 프레스 하차 후 재점검
*야간 상측 금형 온도 센서 작동 이상
→ 센서 연결 미흡 확인 .재연결 후 에젝터 청소
*야간 S/P 프레스 다이 파손
→ S/P 타발 중 펀치 습동 이상으로 인한 핀 끼임 및 데미지 발생
→ 생산팀 프레스 다이 및 펀치 3개소 교체"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 3,087 ", 4 ," 3,091 ",19.42,19.07,0.35,18.03,99.9%,94.5%,98.2%,92.7%,87%,0
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,910 ", 2 ," 1,912 ",20.67,19.81,0.85,18.06,99.9%,91.1%,95.9%,87.3%,85%,"*주간 공급부 S/P 인서트 구간 컨베이어 작동 이상
→ 컨베이어 텐션 조정"
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착), 687 , 5 , 692 ,7.54,6.56,0.98,5.96,99.3%,90.8%,87.1%,78.5%,85%,"*주간 형개 중 금형 내 런너 끼임 (1회)
*주간 융착기 제품 반전부 동작 이상 (2회)
→ 센서 위치 조정"
56호기 - MEW 250T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,"*주간 전일 필터 공급부 Z축 서보드라이브 알람 해지 불가건 점검
→ #1, #2 융착부 필터 공급 Z축 서보 원점센서 및 커넥터 전원선 교체
*주간 Z축 서보드라이브 알람 재발생 및 Z축 하강 위치 이탈로 인한 충돌
→ 조치 불가. 설비 정지. 명일 업체 유선 문의 진행"
,,,,,,,,,,,,,,
,,,,,,,,,,,금일 효율,87.2%,,
,,,,,,,,,,,당월 효율,86.0%,,
