설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 8,800 ", - ," 8,800 ",8.0,7.8,0.2,6.8,100.0%,87.9%,97.3%,85.5%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 10,204 ", 10 ," 10,214 ",23.5,23.5,0.0,20.7,99.9%,88.1%,100.0%,88.0%,90.0%,
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 5,600 ", - ," 5,600 ",10.3,10.0,0.4,9.6,100.0%,96.6%,96.6%,93.3%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 20,108 ", - ," 20,108 ",17.4,17.4,0.0,16.8,100.0%,96.2%,100.0%,96.2%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 20,700 ", - ," 20,700 ",21.8,18.2,3.6,17.3,100.0%,94.7%,83.5%,79.0%,87.0%,"*주간 시업중 금형 수지 샘 현상
→ 금형보전팀 금형 하차 후 점검"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 33,100 ", 24 ," 33,124 ",23.5,23.5,0.0,17.5,99.9%,74.4%,100.0%,74.3%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 29,900 ", 37 ," 29,937 ",23.5,23.2,0.3,15.8,99.9%,68.1%,98.7%,67.2%,85.0%,"*주간 핀 이송부 상, 하 센서 줄간부 단선. 재포설
*야간 핀 압착부 형상 불량
→ 압착 프레스 이물 누적 확인. 이물 제거"
35호기 - ARBURG 100T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,200 ", - ," 10,200 ",11.7,11.7,0.0,9.9,100.0%,84.5%,100.0%,84.5%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 24,800 ", 12 ," 24,812 ",14.5,14.5,0.0,13.1,100.0%,90.2%,100.0%,90.2%,85.0%,
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 8,033 ", 28 ," 8,061 ",20.3,18.2,2.1,13.9,99.7%,76.2%,89.5%,68.0%,90.0%,"*야간 완제품 반전부 #2  알람으로 인한 작동 불량
→ 실린더 및 실린더 센서선 교체"
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 10,300 ", - ," 10,300 ",21.4,21.3,0.1,20.4,100.0%,95.7%,99.6%,95.3%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 7.0 LN QC (9144060378)," 11,540 ", - ," 11,540 ",23.5,23.2,0.3,22.8,100.0%,98.4%,98.7%,97.1%,87.0%,*야간 Cav.5 퀵 커넥터부 가스. 금형 간이 청소
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 8,940 ", - ," 8,940 ",23.5,23.5,0.0,19.9,100.0%,84.5%,100.0%,84.5%,87.0%,"*주간 제품 취출 중 척 미스 알람
→ 런너 감지 센서 감지 불량. 센서 위치 재조정"
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,343 ", - ," 1,343 ",8.0,7.8,0.2,6.3,100.0%,81.3%,96.9%,78.8%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 2,115 ", 6 ," 2,121 ",7.8,7.5,0.3,7.0,99.7%,92.7%,96.7%,89.4%,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,821 ", 1 ," 2,822 ",17.2,16.8,0.4,16.5,100.0%,98.0%,97.9%,95.9%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,944 ", 13 ," 2,957 ",23.6,23.2,0.4,19.7,99.6%,85.1%,98.2%,83.2%,84.0%,"*주간 S/P 누락. 컷팅부 점검
*야간 가동중 버스바코어 인서트 이상. 인서트 위치 재조정"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,987 ", 3 ," 1,990 ",17.3,11.3,6.0,11.3,99.8%,100.0%,65.3%,65.2%,87.0%,"*주간 에젝터 신호이상 알람. 설비보전팀 릴레이 점검
*야간 다관절로보트 배열판 충돌
→ 설비 재부팅 후 배열판 위치 서보변경으로 인한 위치 이탈 추정
→ 배열판 축 재셋팅, 파손 콜렛 교체, 다관절로보트 위치 재셋팅
*야간 Cav.3 핀 코어 푸셔 알람. 인서트 위치 재조정"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,739 ", 3 ," 2,742 ",19.1,18.9,0.3,16.0,99.9%,84.8%,98.6%,83.6%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD, 985 , - , 985 ,10.3,10.3,0.0,9.3,100.0%,90.0%,100.0%,90.0%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_STD(기본형) (필터융착)," 1,400 ", 15 ," 1,415 ",17.4,16.0,1.4,12.2,98.9%,76.2%,92.2%,69.5%,85.0%,"*카세트코어 분리건 발생 현황
-.주간 3회 (Cav.10, 14, 17), 야간 1회 (Cav.17)
*버스바코어 분리건 발생 현황
-.주간 분리 1회 (Cav.16), 들뜸 3회 (Cav.12, 13, 14)
-.야간 들뜸 2회 (Cav.4)
*주간 금형 시간 초과 알람 발생 후 형개 불가
→ 발생 후 수동 형개 중 코어 낙하 (Cav.10). 라인 제외 후 수리 요청
*야간 다관절로보트 부쉬 배열판 자재 1개소 취출 미스
→ 취출 위치 재셋팅"
,,,,,,,,,,,,,,
,,,,,,,,,,,,82.4%,,
