설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 20,708 ", - ," 20,708 ",18.8,18.5,0.3,17.3,100.0%,93.4%,98.1%,91.6%,87.0%,"주간 Cav.5 터미널 하단부 찍힘 및 Cav.4 와인딩부 하단부 Burr
→ 코어 랩핑 및 하측 금형 슬라이드 탈거 후 청소"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 28,300 ", 14 ," 28,314 ",20.0,20.0,0.0,14.9,100.0%,74.7%,100.0%,74.7%,87.0%,주간 이스케이프 클램프 볼트 파손. 볼트 교체
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 28,000 ", 36 ," 28,036 ",20.0,20.0,0.0,14.8,99.9%,74.0%,100.0%,73.9%,87.0%,"설비 소음 및 누유 지속 발생중.
→ 작동유 보충 후 소음 완화. 누유 지속 발생중으로 점검 필요"
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 29,300 ", - ," 29,300 ",11.5,11.3,0.2,9.8,100.0%,86.5%,98.2%,84.9%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 20,432 ", - ," 20,432 ",22.5,22.1,0.3,19.9,100.0%,89.8%,98.5%,88.5%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 13,370 ", - ," 13,370 ",7.4,7.1,0.3,7.1,100.0%,99.6%,95.6%,95.3%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 11,416 ", - ," 11,416 ",23.5,23.1,0.4,16.2,100.0%,70.1%,98.2%,68.9%,90.0%,"주간 직교 로보트 전원 인가 불가
→ 파워 서플라이 소손. 팬던트 파손 볼트로 인한 쇼트
→ 설비보전팀 파워 서플라이 교체. 팬던트 임시고정 후 가동"
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 10,230 ", - ," 10,230 ",25.0,24.8,0.2,24.4,100.0%,98.7%,99.0%,97.7%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 9,810 ", - ," 9,810 ",23.5,23.5,0.0,21.8,100.0%,92.8%,100.0%,92.8%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 9,370 ", - ," 9,370 ",18.7,18.7,0.0,17.5,100.0%,93.7%,100.0%,93.7%,87.0%,주간 제품 취출시 척 미스 알람. 취출 위치 재조정
42호기 - 우진 220T (자동),KEV3 COVER 5.0 (9044060246)," 10,370 ", - ," 10,370 ",22.0,22.0,0.0,19.3,100.0%,87.7%,100.0%,87.7%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,159 ", - ," 1,159 ",8.0,6.8,1.2,5.4,100.0%,79.5%,85.6%,68.0%,87.0%,"야간 흡착 센서 작동 불량
→ 스페어 확인 불가. 43호기 흡착 센서 임시 탈거 후 적용중"
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 2,888 ", 16 ," 2,904 ",14.7,13.6,1.2,9.5,99.4%,70.2%,92.1%,64.3%,84.0%,"주간 인서트로보트 Cav.4 롱핀 인서트 알람. 인서트 위치 재조정
야간 릴 교체 후 인서트 위치 재셋팅
→ 릴 교체시 평균 30분 소요, 교체 후 인서트 위치 재셋팅 약 30분"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 1,940 ", 6 ," 1,946 ",12.3,11.4,0.9,11.4,99.7%,99.9%,92.4%,92.0%,87.0%,"주간 Cav.7 부쉬 핀 및 금형 메인코어 파손
→ 다관절로보트 부쉬 삽입판 볼트 이탈로 인한 금형 내 낙하
→ 설비 정지. 금형 하차 후 수리 요청. 유관부서 발생 원인 분석 필요"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 1,821 ", 6 ," 1,827 ",18.2,15.9,2.4,12.2,99.7%,76.8%,87.0%,66.6%,84.0%,"주간 Cav.2 부쉬부 이물 확인. 금형보전팀 점검
주간 금형 내 안전문 열림 알람(2회)
야간 부쉬 금형 내 인서트 알람. 인서트 위치 재조정
야간 부쉬 배열판 안착 이상. 안착 지그 위치 재조정"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,674 ", 18 ," 2,692 ",19.5,17.6,1.9,15.3,99.3%,87.1%,90.4%,78.2%,87.0%,"주간 코어 핀 푸셔 알람. 다관절로보트 위치 재셋팅
'주간 커넥터 수추건 조견 번경 T/O (온수기 온도 기존 60℃)
→ 온수기 온도 (70℃, 80℃) 변경 T/O. 조건별 40ea 생산 후 검증"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 1,639 ", 2 ," 1,641 ",19.1,10.1,9.0,9.6,99.9%,94.8%,52.9%,50.0%,87.0%,"주간 Cav.5 커넥터 체결부 Burr. 금형보전팀 점검
주간 코어 분리부 컨베이어 벨트 회전 이상
→ 설비보전팀 점검. 컨베이어 교체
주간 P/P 컷팅기 핀 이송 핑거 충돌
→ 서보 DRY 알람 발생 후 미컷팅 현상으로 프레스 내 핀 잔존 확인
→ 프레스 칩 배출 불량 확인. 칩 이물 제거, 펀치 및 다이 점검"
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,696 ", - ," 1,696 ",17.6,16.0,1.6,16.0,100.0%,100.0%,91.1%,91.0%,85.0%,"주간 6.3P/P 프레스 릴 진입 이상
→ 프레스 타발 후 배출 불량. 프레스 하차 후 점검"
53호기 - 재피어 450T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
,,,,,,,,,,,,,,
,,,,,,,,,,,,81.2%,,
