설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE RH," 1,203 ", 1 ," 1,204 ",9.3,6.4,2.9,6.4,99.9%,100.0%,68.4%,68.3%,87.0%,*2/6 야간 Coil ass'y 확보 후 가동
06호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,700 ", - ," 1,700 ",8.3,8.3,0.0,7.3,100.0%,88.1%,100.0%,88.1%,83.0%,
10호기 - 원일 100T,LINK OVERMOLD (N)," 7,780 ", 1 ," 7,781 ",23.5,21.9,1.6,19.5,100.0%,88.7%,93.3%,82.8%,85.0%,"*2/6 Cav.19, 20 슬라이드 습동 이상. 금형 점검"
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 11,200 ", - ," 11,200 ",30.7,30.7,0.0,30.5,100.0%,99.3%,100.0%,99.3%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 2,952 ", - ," 2,952 ",8.0,7.9,0.1,7.5,100.0%,95.8%,98.3%,94.2%,83.0%,
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 11,460 ", - ," 11,460 ",22.4,22.1,0.3,18.5,100.0%,83.6%,98.8%,82.6%,84.0%,
14호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 11,760 ", 15 ," 11,775 ",24.0,23.8,0.2,19.6,99.9%,82.6%,99.0%,81.7%,84.0%,
16호기 - 원일 120T,LINK OVERMOLD (N)," 3,560 ", - ," 3,560 ",9.3,9.1,0.2,8.9,100.0%,97.8%,97.5%,95.4%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,000 ", - ," 26,000 ",24.0,23.7,0.3,20.2,100.0%,85.4%,98.6%,84.2%,87.0%,
20호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 3,940 ", - ," 3,940 ",6.8,6.4,0.4,6.0,100.0%,93.6%,94.8%,88.7%,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 3,330 ", - ," 3,330 ",4.0,3.8,0.2,3.7,100.0%,97.5%,94.9%,92.5%,90.0%,"*2/6 주간 후크부 치수 NG건 치수 개선 금형 수정. Set-up
→ 공정검사항목 후크부 치수 양호. 생산 진행
*2/6 야간 Cav.3, 4 게이트부 Burr. 금형 하차 후 점검 요청"
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,764 ", 5 ," 11,769 ",25.0,24.8,0.2,23.9,100.0%,96.3%,99.1%,95.4%,90.0%,
26호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 41,798 ", - ," 41,798 ",36.2,34.8,1.4,34.8,100.0%,100.0%,96.2%,96.1%,87.0%,"*2/6 주간 타입변경간 코어, 슬라이드 점검 후 교체"
29호기 - 우진 150T,SO(DM) PAS COVER," 2,216 ", - ," 2,216 ",6.5,6.3,0.1,6.2,100.0%,97.1%,98.2%,95.3%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 43,308 ", - ," 43,308 ",44.7,40.9,3.8,36.1,100.0%,88.3%,91.6%,80.8%,87.0%,"*2/7 주간 Cav.4, 6 밀핀부, Cav.3, 4 내경방향 바닥부 Burr 금형수리
→ 외관 양호. 생산 진행
*2/7 주간 Cav.2 칩 Burr. 금형 코어 교체
*2/7 주간 핀 삽입기 이송부 Y축 작동시 볼 스크류 소음 [1]
→ 구리프 도포 후 임시 가동
*2/7 야간 핀 삽입기 이송부 Y축 작동시 볼 스크류 소음 [2]
→ 주간 임시 조치후 지속 발생. 설비보전팀 점검 요청"
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 63,708 ", 48 ," 63,756 ",44.7,44.3,0.4,33.7,99.9%,76.0%,99.2%,75.3%,85.0%,"*2/6 주간 회전부 핀 누락
→ 타이밍벨트 고정볼트 이탈 확인. 고정볼트 재체결
*2/6 야간 직진피더부 핀 공급 지연 [1]
→ 지그 임시 청소
*2/7 주, 야간 직진피더부 핀 공급 지연]
→ 지그 청소, LF실린더 위치 조정. 임시조치 후 가동중
*2/7 야간 이스케이프 #1 척 작동 이상
→ 점검중 척 하단부 고정핀 길이 상이 확인. 핀 교체 후 가동"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 70,816 ", 73 ," 70,889 ",44.7,44.1,0.6,37.4,99.9%,84.9%,98.7%,83.7%,85.0%,
35호기 - ARBURG 100T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 56,208 ", 3 ," 56,211 ",33.2,33.2,0.0,29.7,100.0%,89.4%,100.0%,89.4%,85.0%,
38호기 - ARBURG 100T (자동),ETC BRUSH HOLDER," 10,588 ", - ," 10,588 ",20.7,20.4,0.2,18.2,100.0%,89.2%,98.9%,88.2%,90.0%,
39호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER 5.0 LN QC (9144060573)," 10,140 ", - ," 10,140 ",21.8,21.5,0.3,20.1,100.0%,93.2%,98.5%,91.8%,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 7.0 LN QC (9144060378)," 11,800 ", - ," 11,800 ",24.0,23.9,0.1,23.3,100.0%,97.8%,99.5%,97.2%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,608 ", - ," 9,608 ",24.0,24.0,0.0,21.4,100.0%,89.0%,100.0%,89.0%,87.0%,
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 327 , 9 , 336 ,8.4,8.2,0.2,6.5,97.3%,80.2%,97.1%,75.7%,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,701 ", - ," 1,701 ",8.3,8.0,0.3,8.0,100.0%,99.5%,96.7%,96.2%,87.0%,
45호기 - 우진 220T,FE SVM HOUSING, 320 , 1 , 321 ,8.4,8.2,0.1,6.7,99.7%,81.1%,98.4%,79.6%,85.0%,
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 2,909 ", 8 ," 2,917 ",15.5,13.6,1.9,9.6,99.7%,70.4%,87.6%,61.5%,84.0%,"*2/6 주간 숏핀 컷팅부 핀 정위치 센서 작동 이상
→ 센서 위치 조정
*2/6 주간 융착기 필터 피더 부 지연 알람
→ 설비보전팀 융착기 점검 후 가동"
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 5,227 ", 7 ," 5,234 ",35.1,32.3,2.8,30.5,99.9%,94.5%,92.1%,86.9%,87.0%,"*2/6 주간 카세트코어 놓침, 금형 내 코어 인서트 알람건 점검
*2/6 주간 Cav.5 커넥터방향 외측 스크래치. 금형 랩핑
*2/6 야간 S/P 누락. 그리퍼 취출 및 인서트 위치 조정
*2/6 야간 모터핀 정렬 트랜스퍼 작동 이상. 센서 점검"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 5,165 ", 25 ," 5,190 ",44.6,41.8,2.8,34.6,99.5%,82.8%,93.6%,77.2%,84.0%,"*2/6 주간 S/P 이송 클램프 작동 이상. 설비 점검
*2/6 주간 S/P 프레스 작동 이상. 설비 점검
*2/6 주간 가동간 630P/P 미세 긁힘. 코어 점검 
*2/6 야간 630P/P 핀 눌림
→ 상측 카세트코어 630P/P 칩 누적 확인
→ 상측 코어 임시 청소 후 가동
→ 1/22, 1/29, 1/30, 2/2, 2/3 동증상 발생 이력
*2/7주간 코어 배출 컨베이어 스토퍼 동작 이상 알람
→ 실린더 교체. 스페어 재고 없음. 구매 요청"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 6,456 ", - ," 6,456 ",44.6,42.2,2.4,36.8,100.0%,87.2%,94.6%,82.5%,87.0%,"*2/6 야간 S/P 공급부 타발 후 핀 휨
→ 펀치 1개소 및 다이 파손 확인
→ 습동 이상으로 인한 핀 끼임으로 데미지 누적
→ 프레스 하차. 펀치 및 다이 교체 후 점검. 프레스 상차 후 생산
*2/7 야간 코어 핀 푸셔 하강 알람. 인서트 위치 재조정
*2/7 야간 630P/P 컨베이어 작동 이상. 설비점검
*2/7 코어 반송 이송 유닛 하강 이상. 센서 점검"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 5,914 ", 2 ," 5,916 ",38.8,38.2,0.6,34.5,100.0%,90.2%,98.5%,88.8%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 2,926 ", 1 ," 2,927 ",31.0,30.4,0.6,27.6,100.0%,90.8%,98.2%,89.1%,85.0%,"*2/7 야간 공급기 안전도어 알람
→ 인식 센서 단선 확인. 센서 교체"
