설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,532 ", 4 ," 1,536 ",9.38,8.12,1.26,8.11,99.7%,99.9%,86.5%,86.2%,87%,"*야간 납조부 제품 이송부 작동 이상
→ 에어호스 교체"
06호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,400 ", - ," 1,400 ",7.98,7.98,0.00,6.03,100.0%,75.5%,100.0%,75.5%,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 4,080 ", - ," 4,080 ",8.33,8.33,0.00,6.80,100.0%,81.6%,100.0%,81.6%,85%,0
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,300 ", - ," 2,300 ",6.61,6.27,0.34,6.26,100.0%,99.9%,94.9%,94.8%,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 6,656 ", - ," 6,656 ",20.35,20.35,0.00,17.01,100.0%,83.6%,100.0%,83.6%,83%,0
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 4,080 ", - ," 4,080 ",8.34,7.96,0.38,6.57,100.0%,82.6%,95.4%,78.8%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 8,820 ", - ," 8,820 ",18.34,18.24,0.10,14.21,100.0%,77.9%,99.5%,77.5%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 12,180 ", - ," 12,180 ",23.50,23.50,0.00,20.30,100.0%,86.4%,100.0%,86.4%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 8,000 ", 2 ," 8,002 ",23.50,23.50,0.00,20.01,100.0%,85.1%,100.0%,85.1%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 21,908 ", - ," 21,908 ",22.00,21.14,0.86,17.04,100.0%,80.6%,96.1%,77.4%,87%,"*야간 B금형 슬라이드 습동 불량
→ 슬라이드 탈거 후 청소. 습합 밸런스 조정"
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 12,000 ", - ," 12,000 ",9.70,9.52,0.18,9.33,100.0%,98.0%,98.1%,96.2%,85%,0
21호기 - 원일 120T,600H M/CORE COVER CENTER," 16,359 ", - ," 16,359 ",8.33,8.14,0.19,6.82,100.0%,83.7%,97.7%,81.8%,87%,0
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 4,637 ", - ," 4,637 ",8.15,7.86,0.28,7.08,100.0%,90.1%,96.5%,87.0%,90%,0
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 7,830 ", - ," 7,830 ",9.09,8.75,0.34,8.70,100.0%,99.5%,96.3%,95.8%,90%,0
24호기 - 우진 220T,700G 1차 SPOOL (KOPLA)," 18,090 ", - ," 18,090 ",11.50,11.16,0.34,11.06,100.0%,99.1%,97.0%,96.1%,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 7,924 ", 7 ," 7,931 ",18.67,18.38,0.29,16.08,99.9%,87.5%,98.4%,86.1%,90%,"*주간 설비 냉각라인 연결 니플부 파손
→ 니플 및 호스 교체"
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 3,458 ", - ," 3,458 ",6.55,5.98,0.57,5.96,100.0%,99.5%,91.3%,90.9%,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN OV," 8,800 ", - ," 8,800 ",7.71,7.34,0.36,7.33,100.0%,99.9%,95.3%,95.2%,87%,0
29호기 - 우진 150T,PLUG TOP 2차 SPOOL," 18,090 ", 20 ," 18,110 ",23.49,23.49,0.00,21.13,99.9%,90.0%,100.0%,89.9%,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 28,508 ", - ," 28,508 ",24.83,24.83,0.00,23.76,100.0%,95.7%,100.0%,95.7%,87%,0
