설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,600 ", - ," 1,600 ",8.996,8.451,0.545,8.444,100.0%,99.9%,93.9%,93.9%,87%,"*주간 사출기 미작동 건 설비보전팀 점검
→ 유압 저하로 인한 작동 불량 확인. 후면 릴리프벨브 조정"
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,518 ", - ," 1,518 ",9.341,8.015,1.326,8.012,100.0%,100.0%,85.8%,85.8%,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 3,540 ", - ," 3,540 ",16.624,16.624,0,15.242,100.0%,91.7%,100.0%,91.7%,83%,*주간 Cav.1 하측 코어 파손. 코어 교체
10호기 - 원일 100T,LINK OVER MOLD," 8,160 ", 8 ," 8,168 ",24,24,0,20.42,99.9%,85.1%,100.0%,85.0%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 10,020 ", - ," 10,020 ",19.16,18.998,0.162,16.143,100.0%,85.0%,99.2%,84.3%,84%,0
14호기 - MEW 150T,KEV3 DRIVE_P 14.5옴 (9144060737)," 5,940 ", 16 ," 5,956 ",18.346,14.317,4.029,9.596,99.7%,67.0%,78.0%,52.2%,84%,*주간 자동화 생산 Try-out
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 8,760 ", - ," 8,760 ",18.001,17.818,0.183,14.6,100.0%,81.9%,99.0%,81.1%,84%,0
16호기 - 원일 120T,FCEV COVER APC (코팅 전), 830 , - , 830 ,21.5,21.282,0.218,20.75,100.0%,97.5%,99.0%,96.5%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 13,000 ", - ," 13,000 ",12.002,12.002,0,10.111,100.0%,84.2%,100.0%,84.2%,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 10,400 ", - ," 10,400 ",12.002,11.748,0.254,8.089,100.0%,68.9%,97.9%,67.4%,85%,"*주간 금형 내 플레이트 인서트 알람 다수 발생 (211회)
→ 플레이트 안착 위치 재조정
→ 일 평균 약 150~200회 이상 발생 중. 임시조치 증대로 효율 저하"
21호기 - 원일 120T,600H M/CORE COVER CENTER," 12,936 ", - ," 12,936 ",6.63,5.395,1.235,5.39,100.0%,99.9%,81.4%,81.3%,87%,"*야간 자재 분리 이송 유닛과 자재 트레이 충동. 위치 재조정
*야간 완제품 이송부 무언 정지
→ 비전부 점검 후 지속 발생. 설비 정지"
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 2,820 ", - ," 2,820 ",5.53,4.313,1.217,4.308,100.0%,99.9%,78.0%,77.9%,90%,0
