설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
06호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,VIS SOLENOID BODY (NU)," 3,996 ", 4 ," 4,000 ",16.7,16.7,0.0,15.3,99.9%,91.9%,100.0%,91.8%,83.0%,
10호기 - 원일 100T,ROTOR OS SLEEVE," 9,240 ", - ," 9,240 ",16.7,16.7,0.0,15.4,100.0%,92.4%,100.0%,92.4%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,600 ", - ," 2,600 ",7.4,7.4,0.0,7.1,100.0%,95.6%,100.0%,95.6%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 5,888 ", - ," 5,888 ",20.7,19.0,1.7,15.0,100.0%,79.4%,91.7%,72.7%,83.0%,
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,240 ", - ," 12,240 ",24.0,23.7,0.3,19.7,100.0%,83.3%,98.6%,82.1%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 9,120 ", 36 ," 9,156 ",19.3,19.0,0.3,14.8,99.6%,77.6%,98.3%,75.9%,84.0%,
15호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
16호기 - 원일 120T,LINK OVERMOLD (N)," 7,600 ", - ," 7,600 ",22.3,22.1,0.2,19.0,100.0%,85.9%,99.0%,85.1%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,400 ", - ," 26,400 ",24.0,23.9,0.1,20.5,100.0%,85.9%,99.6%,85.5%,87.0%,
20호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
