설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,600 ", 13 ," 1,613 ",9.3,8.5,0.8,8.5,99.2%,100.0%,91.1%,90.3%,87.0%,"*주간 3호기 설비소음 발생건
→ 업체 내방 후 작동유 교체, 정제유 투입 완료 "
06호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,500 ", - ," 1,500 ",8.3,8.3,0.0,6.5,100.0%,77.7%,100.0%,77.7%,83.0%,
10호기 - 원일 100T,ROTOR OS SLEEVE," 7,920 ", 2 ," 7,922 ",16.7,16.3,0.3,13.2,100.0%,80.8%,98.1%,79.2%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 2,600 ", - ," 2,600 ",7.4,7.2,0.2,7.1,100.0%,97.7%,97.8%,95.5%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 6,912 ", 3 ," 6,915 ",21.0,21.0,0.0,17.7,100.0%,84.0%,100.0%,84.0%,83.0%,"*Cav.B, G Key부 Burr 지속 발생중
*주간 금형보전팀 금형 점검
→ 런너 고착건 관련 하트 점검, 게이트 핀 교체 후 가동
→ 양산간 발생 고착 발생 없음"
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,120 ", - ," 12,120 ",22.3,21.7,0.6,19.5,100.0%,89.9%,97.2%,87.4%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,840 ", - ," 12,840 ",22.4,21.9,0.5,20.7,100.0%,94.5%,97.9%,92.6%,84.0%,
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 8,280 ", - ," 8,280 ",16.7,16.7,0.0,13.8,100.0%,82.8%,100.0%,82.8%,84.0%,
16호기 - 원일 120T,LINK OVER MOLD," 8,200 ", - ," 8,200 ",24.0,24.0,0.0,20.5,100.0%,85.4%,100.0%,85.4%,86.0%,
19호기 - JSW 100T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,200 ", - ," 11,200 ",12.0,11.8,0.2,8.7,100.0%,74.0%,98.1%,72.6%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 4,140 ", - ," 4,140 ",6.8,6.5,0.3,6.3,100.0%,97.2%,95.9%,93.2%,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 8,190 ", - ," 8,190 ",9.6,9.6,0.0,9.1,100.0%,95.0%,100.0%,95.0%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,764 ", 16 ," 11,780 ",24.9,24.9,0.0,23.9,99.9%,95.9%,100.0%,95.8%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 10,400 ", - ," 10,400 ",8.7,8.1,0.6,8.1,100.0%,100.0%,93.3%,93.2%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 24,400 ", - ," 24,400 ",21.2,20.8,0.4,20.3,100.0%,97.6%,98.3%,95.9%,87.0%,"*야간 가동중 #7, 8 핀 누락 다수 발생. 취출 및 인서트 위치 재조정"
29호기 - 우진 150T,RADOME (수출용)," 5,390 ", - ," 5,390 ",14.9,14.9,0.0,13.8,100.0%,92.3%,100.0%,92.3%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 10,000 ", - ," 10,000 ",8.7,8.4,0.3,8.3,100.0%,98.9%,96.5%,95.5%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 14,108 ", - ," 14,108 ",12.0,12.0,0.0,7.4,100.0%,62.1%,100.0%,62.1%,85.0%,"*주, 야간 회전부 핀 놓침 및 이송부 핀 취출 및 누락 다수 발생
*설비보전팀 공급기 전체 점검 진행 중 (2/21~)
1. 공급기 프레임 전체 수평 틀어짐 확인. 미세 조정 중
2. 회전부 각도 및 높이 재셋팅
3. 이송부 로보트 수평 틀어짐으로 인한 취출 불량. 수평 재셋팅
*공급부 점검간 생산량 감소. 33호기 OV BOBBIN 상차 및 셋업"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 21,000 ", 12 ," 21,012 ",15.0,13.2,1.8,11.1,99.9%,84.1%,87.9%,73.9%,85.0%,"*주간 MEB5 OV BOBBIN 1차 금형 상차 및 셋업
→ 32호기 공급부 점검간 생산량 감소 우려
→ 장기간 미생산 금형. 생산간 모니터링
→ 셋업중 미성형 발생. 하트온도 상향 조정. 외관 양호
→ 가동중 핀 누락 및 금형 내 핀 인서트 이상 다수 발생
→ 로보트 핀 취출 및 인서트 위치 재조정"
35호기 - ARBURG 100T (자동),LK EV CMU COVER, 480 , - , 480 ,5.8,5.3,0.5,5.3,100.0%,100.0%,91.8%,91.8%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,260 ", - ," 10,260 ",11.7,11.7,0.0,10.0,100.0%,85.0%,100.0%,85.0%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 33,500 ", 22 ," 33,522 ",18.5,18.5,0.0,17.7,99.9%,95.6%,100.0%,95.5%,85.0%,
