설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
06호기 - 원일 150T,GEN4 EXHAUST LH," 2,589 ", 3 ," 2,592 ",14.8,13.8,1.1,13.7,99.9%,99.4%,92.8%,92.2%,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,400 ", - ," 1,400 ",8.3,8.3,0.0,6.0,100.0%,72.5%,100.0%,72.5%,83.0%,
10호기 - 원일 100T,LINK OVER MOLD," 6,620 ", - ," 6,620 ",22.5,19.6,2.9,16.6,100.0%,84.5%,87.0%,73.6%,85.0%,
11호기 - 원일 100T,R-TAS GEN 3.0 CONNECTOR," 4,600 ", 24 ," 4,624 ",13.2,13.0,0.2,12.6,99.5%,96.7%,98.8%,95.0%,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 7,336 ", - ," 7,336 ",22.5,22.5,0.0,18.7,100.0%,83.2%,100.0%,83.2%,83.0%,
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 9,540 ", - ," 9,540 ",18.8,18.8,0.0,15.4,100.0%,81.6%,100.0%,81.6%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 11,520 ", 28 ," 11,548 ",22.5,22.5,0.0,18.6,99.8%,82.6%,100.0%,82.4%,84.0%,
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 9,540 ", - ," 9,540 ",18.8,18.8,0.0,15.9,100.0%,84.4%,100.0%,84.4%,84.0%,
16호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 18,800 ", - ," 18,800 ",18.5,17.4,1.1,14.6,100.0%,84.0%,94.1%,79.0%,87.0%,
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 11,192 ", - ," 11,192 ",9.0,9.0,0.0,8.7,100.0%,96.7%,100.0%,96.7%,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 13,353 ", 50 ," 13,403 ",16.8,16.5,0.3,14.9,99.6%,90.1%,98.2%,88.2%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 4,080 ", - ," 4,080 ",8.8,8.4,0.5,8.3,100.0%,98.8%,94.8%,93.6%,90.0%,
26호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 4,800 ", - ," 4,800 ",10.3,10.1,0.2,8.8,100.0%,86.9%,98.0%,85.2%,85.0%,
28호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
29호기 - 우진 150T,SP2 PE 수밀 커버," 2,269 ", - ," 2,269 ",17.8,17.8,0.0,17.0,100.0%,95.7%,100.0%,95.7%,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN WSV," 16,500 ", - ," 16,500 ",15.8,14.7,1.1,13.8,100.0%,93.3%,93.1%,86.9%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 32,600 ", 30 ," 32,630 ",20.8,20.8,0.0,17.2,99.9%,82.7%,100.0%,82.6%,87.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 30,200 ", 27 ," 30,227 ",20.8,20.8,0.0,16.0,99.9%,76.6%,100.0%,76.5%,87.0%,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 35,800 ", - ," 35,800 ",18.8,17.6,1.2,17.6,100.0%,99.9%,93.6%,93.6%,90.0%,
36호기 - ZHAFIR 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
37호기 - ARBURG 100T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
38호기 - ARBURG 100T (자동),10P CONNECTOR PROTECTOR," 4,122 ", - ," 4,122 ",20.8,20.6,0.3,12.0,100.0%,58.5%,98.8%,57.8%,90.0%,
39호기 - ZHAFIR 120T,7P CONNECTOR PROTECTOR," 7,122 ", - ," 7,122 ",28.9,28.9,0.0,27.7,100.0%,96.0%,100.0%,96.0%,90.0%,
40호기 - ARBURG 200T (자동),#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
41호기 - 우진 220T (자동),KEV3 COVER 3.5 LN QC (9144060585)," 9,580 ", - ," 9,580 ",22.5,21.7,0.7,18.1,100.0%,83.2%,96.7%,80.5%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,190 ", - ," 9,190 ",22.5,22.5,0.0,20.4,100.0%,90.8%,100.0%,90.8%,87.0%,
43호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,090 ", - ," 1,090 ",6.5,6.2,0.3,5.1,100.0%,82.5%,95.4%,78.7%,87.0%,
45호기 - 우진 220T,KEV3 COVER QC_P (9144060696)," 8,664 ", - ," 8,664 ",22.2,22.0,0.2,21.7,100.0%,98.3%,99.2%,97.4%,85.0%,
46호기 - MEW 250T,SRR 40 HOUSING ASSY RR(N00.335-02)," 1,170 ", 28 ," 1,198 ",14.5,13.1,1.5,5.9,97.7%,44.9%,90.0%,39.4%,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,857 ", 13 ," 2,870 ",17.7,17.2,0.5,16.7,99.5%,97.5%,97.0%,94.1%,87.0%,
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 1,259 ", 2 ," 1,261 ",22.6,17.1,5.5,8.4,99.8%,49.2%,75.6%,37.2%,84.0%,
50호기 - 원일 200T,MEB5 ESCi HOUSING (S), 846 , 13 , 859 ,12.0,7.5,4.5,4.9,98.5%,65.6%,62.2%,40.2%,87.0%,
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,182 ", - ," 2,182 ",14.4,14.2,0.2,12.7,100.0%,89.5%,98.7%,88.3%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,411 ", - ," 1,411 ",14.3,14.3,0.0,13.3,100.0%,93.0%,100.0%,93.0%,85.0%,
