설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,200 ", 5 ," 1,205 ",8.5,6.4,2.2,6.4,99.6%,100.0%,74.5%,74.2%,87.0%,
06호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
08호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
09호기 - 원일 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,83.0%,
10호기 - 원일 100T,ROTOR OS SLEEVE," 8,284 ", - ," 8,284 ",16.7,16.7,0.0,13.8,100.0%,82.9%,100.0%,82.9%,85.0%,
11호기 - 원일 100T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,86.0%,
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 8,044 ", - ," 8,044 ",24.0,23.9,0.1,20.6,100.0%,85.9%,99.6%,85.6%,83.0%,
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 12,240 ", - ," 12,240 ",24.0,24.0,0.0,19.7,100.0%,82.1%,100.0%,82.1%,84.0%,
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 11,160 ", 72 ," 11,232 ",22.3,22.2,0.1,18.1,99.4%,81.5%,99.3%,80.5%,84.0%,
15호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
16호기 - 원일 120T,LINK OVERMOLD (N)," 7,630 ", - ," 7,630 ",22.3,22.2,0.1,19.1,100.0%,86.0%,99.4%,85.4%,86.0%,
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 26,400 ", - ," 26,400 ",24.0,23.5,0.5,20.5,100.0%,87.3%,98.0%,85.5%,87.0%,
20호기 - MEW 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
21호기 - 원일 120T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 GEAR COVER," 7,830 ", - ," 7,830 ",9.1,8.8,0.4,8.7,100.0%,99.4%,95.8%,95.3%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 11,640 ", 14 ," 11,654 ",24.0,24.0,0.0,23.6,99.9%,98.4%,100.0%,98.3%,90.0%,
26호기 - 우진 220T,600D 외부 CASE (KOPLA)," 10,650 ", - ," 10,650 ",20.7,19.7,0.9,18.3,100.0%,92.9%,95.5%,88.7%,85.0%,
27호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
28호기 - 우진 150T,iMEB2 BOBBIN OV," 19,908 ", - ," 19,908 ",17.2,17.1,0.1,16.6,100.0%,97.1%,99.2%,96.3%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 26,300 ", - ," 26,300 ",22.0,22.0,0.0,21.9,100.0%,99.6%,100.0%,99.6%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 36,008 ", 29 ," 36,037 ",24.0,24.0,0.0,19.0,99.9%,79.3%,100.0%,79.2%,85.0%,
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 32,008 ", 49 ," 32,057 ",24.0,24.0,0.0,16.9,99.8%,70.5%,100.0%,70.4%,85.0%,
35호기 - ARBURG 100T (자동),TAS GEN2.0 PIN BLOCK MOLD," 32,000 ", - ," 32,000 ",12.0,12.0,0.0,10.7,100.0%,88.9%,100.0%,88.9%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,300 ", - ," 10,300 ",11.7,11.6,0.1,10.0,100.0%,86.4%,98.8%,85.3%,87.0%,
37호기 - ARBURG 100T (자동),MEB5 BOBBIN IV," 27,300 ", 4 ," 27,304 ",14.8,14.8,0.0,14.4,100.0%,97.3%,100.0%,97.3%,85.0%,
