설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
21호기 - 원일 120T,600H M/CORE COVER H.V," 16,800 ", - ," 16,800 ",8.3,8.0,0.3,6.4,100.0%,80.0%,96.0%,76.7%,87.0%,
22호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 11,250 ", - ," 11,250 ",13.1,12.7,0.4,12.5,100.0%,98.2%,97.0%,95.2%,90.0%,
24호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
25호기 - 우진 220T,MEB5 ESC COVER," 9,480 ", 14 ," 9,494 ",20.0,20.0,0.0,19.3,99.9%,96.4%,100.0%,96.3%,90.0%,
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 12,923 ", - ," 12,923 ",12.0,11.5,0.5,10.1,100.0%,87.7%,95.5%,83.8%,85.0%,
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 9,000 ", 6 ," 9,006 ",20.7,19.3,1.3,16.5,99.9%,85.4%,93.6%,79.8%,85.0%,"*주간 상측 슬라이드코어 Cav.13 단자 눌림
→ 금형보전팀 점검"
28호기 - 우진 150T,iMEB2 BOBBIN IV," 18,900 ", - ," 18,900 ",16.4,16.2,0.3,15.8,100.0%,97.3%,98.5%,95.8%,87.0%,
29호기 - 우진 150T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,90.0%,
30호기 - 우진 150T,iMEB2 BOBBIN IV," 29,500 ", - ," 29,500 ",25.5,25.5,0.0,24.6,100.0%,96.4%,100.0%,96.4%,87.0%,
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 25,500 ", 22 ," 25,522 ",22.3,22.1,0.2,13.5,99.9%,60.8%,99.2%,60.3%,85.0%,"*공급기 내 기구물 마모도 평가 및 스페어 확인, 구매 필요
→ 권선생산팀 AI 관련 안전재고 확보중으로 설비 정지 불가
→ 생산관리팀 재고확보 일정 확인 후 정비 일정 수립 예정 (2/E)
*주간 핀 공급 지연, 이스케이프 클램프 작동 이상 다수 발생
→ 생산팀 직진피더 지그 청소 후 수평 재셋팅, 이스케이프 척 점검
*야간 핀 공급 지연
→ 직진피더 지그 이물 누적 확인. 지그 청소, LF 실린더 위치 조정
*야간 핀 휨 불량
→ 이송 로보트 배열판 하강시 핀 간섭 확인. 스토퍼 위치 재조정"
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 30,616 ", 40 ," 30,656 ",22.3,22.2,0.1,16.2,99.9%,72.8%,99.6%,72.4%,85.0%,
35호기 - ARBURG 100T (자동),LK EV CMU BASE," 1,104 ", - ," 1,104 ",8.7,8.7,0.0,8.3,100.0%,95.1%,100.0%,95.1%,90.0%,
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,604 ", - ," 10,604 ",11.7,11.7,0.0,10.3,100.0%,87.8%,100.0%,87.8%,87.0%,
37호기 - ARBURG 100T (자동),FCEV MOTOR CAP," 12,025 ", - ," 12,025 ",11.0,11.0,0.0,8.7,100.0%,78.4%,100.0%,78.4%,85.0%,
38호기 - ARBURG 100T (자동),KEV2 10.5 GL3 LID (9144060668)," 13,880 ", - ," 13,880 ",20.3,20.3,0.0,19.7,100.0%,96.7%,100.0%,96.7%,90.0%,
39호기 - ZHAFIR 120T,Theta3 AIM Nipple PCSV," 8,720 ", - ," 8,720 ",21.8,21.7,0.2,20.8,100.0%,96.2%,99.2%,95.4%,90.0%,
40호기 - ARBURG 200T (자동),KEV3 COVER QC_P (9144060696)," 10,484 ", - ," 10,484 ",24.2,24.0,0.2,23.3,100.0%,97.3%,99.0%,96.3%,87.0%,
41호기 - 우진 220T (자동),KEV2 COVER 10.5 GL3 (9144060669)," 12,940 ", - ," 12,940 ",25.0,24.8,0.3,24.1,100.0%,97.3%,99.0%,96.3%,87.0%,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 9,530 ", - ," 9,530 ",24.0,23.7,0.3,21.2,100.0%,89.5%,98.6%,88.2%,87.0%,
43호기 - ARBURG 200T,ADAPTOR AIRTUBE, 780 , 6 , 786 ,16.8,16.8,0.0,15.3,99.2%,91.0%,100.0%,90.3%,87.0%,
44호기 - 우진 220T,IDB COVER ASS'Y," 1,454 ", - ," 1,454 ",8.0,8.0,0.0,6.8,100.0%,85.4%,100.0%,85.4%,87.0%,
45호기 - 우진 220T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,85.0%,
46호기 - MEW 250T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,84.0%,
47호기 - ARBURG 200T,#N/A, - , - , - ,0.0,0.0,0.0,0.0,,,,,75.0%,
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,440 ", 5 ," 2,445 ",15.7,14.5,1.2,14.3,99.8%,98.5%,92.5%,90.9%,87.0%,"*주간 Cav.5, 6 슬라이드 코어 청소
*주간 가동준 테이블 회전 지연 및 모터 Off 현상. 재부팅
*야간 금형 내 핀 코어 인서트 알람
→ Cav.8 집중 발생. 인서트 위치 재셋팅"
49호기 - ARBURG 300T,iMEB2.1 ECU HOUSING (필터융착)," 2,460 ", 18 ," 2,478 ",22.4,19.0,3.4,16.5,99.3%,86.9%,84.8%,73.2%,84.0%,"*주간 280P/P 이송클램프 동작 이상
→ 프레스 습동 불량으로 인한 핀 취출 이상 확인
→ 프레스 하차 후 수리. 작동성 점검 완료
*주간 630P/P  핀 눌림
→ 상측 카세트코어 630P/P 칩 누적 확인. 코어 청소"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 3,138 ", 6 ," 3,144 ",24.0,22.1,1.9,17.9,99.8%,81.0%,92.2%,74.6%,87.0%,"*야간 모니터 화면 Off 현상 및 모터 Off 현상
→ 리미티드스위치 단자선 이탈 확인
→ 리미티드스위치 단자선 재고정, 설비 재부팅, 모니터링
→ 해당건 작년부터 지속 발생중. 임시조치 시간 증대"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 3,051 ", 1 ," 3,052 ",19.4,19.1,0.3,17.8,100.0%,93.0%,98.6%,91.6%,87.0%,
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,920 ", 1 ," 1,921 ",20.7,20.0,0.7,18.1,99.9%,90.7%,96.8%,87.7%,85.0%,
53호기 - 재피어 450T,iMEB3 ECU HOUSING_SYM(대칭형) (필터융착), 471 , 10 , 481 ,9.0,5.9,3.1,4.1,97.9%,70.0%,65.7%,45.0%,85.0%,"*주간 전일 버스바, 핀 코어 삽입 이상건. 금형개발팀 점검
→ 코어 전체 청소, 금형 내 가이드 핀 점검 후 삽입성 양호
*주간 부쉬부 긁힘(기본형과 동일) 발생
→ 금형 해당부 랩핑 진행 후 임시 가동
→ 가동중 재발생. 설비 정지"
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.5%,,
