설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 3,250 ", 2 ," 3,252 ",17.92,17.17,0.76,17.16,99.9%,100.0%,95.8%,95.7%,87%,"*주간 3호기 설비 차단기 다운 및 컨트롤박스 화면 Off
→ 설비보전팀 DC라인 누전체크 결과 리미티드 스위치 단선 확인
→ 단선부 재결선
*주간 4호기 색상변경 Set-up. 품질 확인 후 가동"
06호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,500 ", - ," 1,500 ",8.31,8.07,0.24,6.46,100.0%,80.0%,97.1%,77.7%,83%,*주간 히터 승온 이상. 설비 점검
10호기 - 원일 100T,ROTOR OS SLEEVE," 8,360 ", - ," 8,360 ",16.66,16.66,0.00,13.93,100.0%,83.6%,100.0%,83.6%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 3,280 ", - ," 3,280 ",10.34,10.34,0.00,8.38,100.0%,81.0%,100.0%,81.0%,83%,"*야간 시업 중 수지 이송 불가
→ 호퍼 신호선 연결부 이탈. 신호선 재연결"
13호기 - MEW 150T,KEV3 DRIVE_P 20.5Ω(9144060693)," 4,620 ", - ," 4,620 ",8.34,8.05,0.29,7.44,100.0%,92.5%,96.5%,89.3%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,420 ", - ," 12,420 ",24.02,23.62,0.40,20.01,100.0%,84.7%,98.3%,83.3%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 4,020 ", - ," 4,020 ",8.33,8.07,0.26,6.70,100.0%,83.0%,96.9%,80.4%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 8,156 ", - ," 8,156 ",24.00,24.00,0.00,20.39,100.0%,85.0%,100.0%,85.0%,86%,*야간 설비 압력 게이지부 누유 확인. 설비보전팀 점검 요청
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 12,800 ", - ," 12,800 ",12.00,11.67,0.33,9.96,100.0%,85.3%,97.3%,82.9%,87%,0
