설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,651 ", 1 ," 1,652 ",9.51,8.72,0.79,8.72,99.9%,100.0%,91.7%,91.6%,87%,0
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 9,440 ", - ," 9,440 ",16.66,16.52,0.13,15.73,100.0%,95.2%,99.2%,94.5%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS," 3,232 ", - ," 3,232 ",10.34,9.97,0.37,8.26,100.0%,82.9%,96.4%,79.9%,83%,"*야간 Cav.4 Gas. 금형 간이 청소 후 가동
→ 생산간 외관 모니터링 강화. 금형 하차 시 점검 요청"
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 4,920 ", - ," 4,920 ",8.34,8.09,0.25,7.93,100.0%,98.0%,97.0%,95.1%,84%,0
14호기 - MEW 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 9,660 ", - ," 9,660 ",20.00,20.00,0.00,16.10,100.0%,80.5%,100.0%,80.5%,84%,*주간 금형 청소
16호기 - 원일 120T,LINK OVER MOLD," 8,160 ", - ," 8,160 ",24.00,24.00,0.00,20.40,100.0%,85.0%,100.0%,85.0%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 10,800 ", 7 ," 10,807 ",10.33,9.75,0.59,8.41,99.9%,86.2%,94.3%,81.3%,87%,"*야간 공급기 몰딩 플레이트 P.P 인덱스 공급 유닛 상, 하 작동 불량
→ 이송 실린더 상승 센서 노후. 센서 교체"
20호기 - MEW 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
