설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,480 ", - ," 1,480 ",9.521,7.811,1.71,7.811,100.0%,100.0%,82.0%,82.0%,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,225 ", 1 ," 1,226 ",9.397,6.472,2.925,6.471,99.9%,100.0%,68.9%,68.8%,87%,"*야간 Coil ass'y 확보 후 가동
*야간 호스 연결부 누유. 호스 점검 및 설비 점검 후 가동"
08호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
10호기 - 원일 100T,ROTOR OS SLEEVE," 2,440 ", - ," 2,440 ",4.741,4.067,0.674,4.067,100.0%,100.0%,85.8%,85.8%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
13호기 - MEW 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 8,520 ", - ," 8,520 ",16.674,16.425,0.249,13.727,100.0%,83.6%,98.5%,82.3%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 12,176 ", - ," 12,176 ",24.849,24.662,0.187,20.293,100.0%,82.3%,99.2%,81.7%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 4,060 ", - ," 4,060 ",12,11.857,0.143,10.15,100.0%,85.6%,98.8%,84.6%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 24,800 ", - ," 24,800 ",22.334,22.011,0.323,19.289,100.0%,87.6%,98.6%,86.4%,87%,0
20호기 - MEW 150T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
21호기 - 원일 120T,600H M/CORE COVER CENTER," 11,648 ", - ," 11,648 ",8.25,5.967,2.283,4.853,100.0%,81.3%,72.3%,58.8%,87%,"*주간 완제품 이송 유닛 제품 취출 중 동작 멈춤
→ 완제품 이송 X축 서보 동작 이상
→ 설비보전팀 PLC 프로그램 초기화 후 재셋팅. 정상 작동 확인"
22호기 - ARBURG 200T,TAS GEN2.0 HOUSING," 4,836 ", - ," 4,836 ",8.457,7.389,1.068,7.388,100.0%,100.0%,87.4%,87.4%,90%,*야간 금형 거리 이상 알람. 형개 거리 조정
23호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
24호기 - 우진 220T,POWER PACK COVER (검사 전), 876 , - , 876 ,8.922,8.276,0.646,8.273,100.0%,100.0%,92.8%,92.7%,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 8,160 ", 13 ," 8,173 ",20.671,20.055,0.616,16.573,99.8%,82.6%,97.0%,80.0%,90%,0
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 13,770 ", - ," 13,770 ",11.999,11.745,0.254,10.71,100.0%,91.2%,97.9%,89.3%,85%,0
27호기 - 우진 220T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
28호기 - 우진 150T,iMEB2 BOBBIN HSV," 18,300 ", - ," 18,300 ",15.924,15.636,0.288,15.25,100.0%,97.5%,98.2%,95.8%,87%,0
29호기 - 우진 150T,PLUG TOP 2차 SPOOL," 19,600 ", - ," 19,600 ",23.986,23.679,0.307,22.866,100.0%,96.6%,98.7%,95.3%,90%,0
30호기 - 우진 150T,iMEB2 BOBBIN IV," 29,700 ", - ," 29,700 ",25.8,25.471,0.329,24.75,100.0%,97.2%,98.7%,95.9%,87%,*주간 에젝터 리미트스위치 단자 연결부 파손. 스위치 교체
32호기 - ARBURG 100T,MEB5 BOBBIN OV," 36,308 ", 28 ," 36,336 ",21.996,21.996,0,19.177,99.9%,87.2%,100.0%,87.1%,85%,0
33호기 - ARBURG 100T,MEB5 BOBBIN IV," 33,500 ", 41 ," 33,541 ",21.996,21.996,0,17.702,99.9%,80.5%,100.0%,80.4%,85%,"*주간 Cav.1, 2 금형 내 핀 인서트 알람 로보트 인서트 위치 재조정"
35호기 - ARBURG 100T (자동),LK EV CMU COVER," 1,032 ", - ," 1,032 ",11.964,11.693,0.271,11.41,100.0%,97.6%,97.7%,95.4%,90%,0
36호기 - ZHAFIR 120T,600C 1차 SPOOL (KOPLA)," 10,200 ", - ," 10,200 ",11.735,11.48,0.255,9.917,100.0%,86.4%,97.8%,84.5%,87%,0
37호기 - ARBURG 100T (자동),MGH60 BOBBIN NO," 1,000 ", 2 ," 1,002 ",1.111,0.73,0.381,0.501,99.8%,68.6%,65.7%,45.0%,85%,"*주간 작일 Burr 발생건 금형보전팀 금형 수리
→ 전 Cav. 재발생. 금형 재수리
→ 수리 후 Cav.B, C, E, G, H 지속 발생. 금형 재수리
*야간 공타 작업 중 수지 고착. 고착 수지 제거 후 가동
*야간 석식 후 재가동 중 전 Cav. Burr 재발생. 생산팀 금형 점검"
