설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,GEN4 INTAKE LH," 1,012 ", - ," 1,012 ",8.01,5.34,2.66,5.34,100.0%,100.0%,66.7%,66.7%,87%,"*주간 3호기 금형 슬라이드코어 작동 이상. 금형 점검
*주간 시업 중 수지 공급 이상"
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,460 ", - ," 1,460 ",8.87,7.71,1.16,7.71,100.0%,100.0%,86.9%,86.9%,87%,"*야간 Cav.9, 11 커넥터부 Gas. 금형 간이 청소. 점검 요청"
08호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
09호기 - 원일 150T,후륜8속 M3 PREMOLD ASS'Y," 1,440 ", - ," 1,440 ",8.31,8.31,0.00,6.20,100.0%,74.6%,100.0%,74.6%,83%,0
10호기 - 원일 100T,MGH80 ABS MOTOR PIN SUPPORT," 4,542 ", - ," 4,542 ",15.11,13.97,1.14,11.99,100.0%,85.8%,92.4%,79.3%,85%,0
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83%,0
13호기 - MEW 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 7,620 ", - ," 7,620 ",15.14,15.14,0.00,12.28,100.0%,81.1%,100.0%,81.1%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 11,460 ", - ," 11,460 ",22.50,22.50,0.00,19.10,100.0%,84.9%,100.0%,84.9%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 7,700 ", - ," 7,700 ",22.50,22.50,0.00,19.25,100.0%,85.6%,100.0%,85.6%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 12,000 ", - ," 12,000 ",10.50,10.23,0.27,9.33,100.0%,91.2%,97.4%,88.9%,87%,0
20호기 - MEW 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
21호기 - 원일 120T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
22호기 - ARBURG 200T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 7,830 ", - ," 7,830 ",9.13,8.74,0.40,8.70,100.0%,99.6%,95.7%,95.3%,90%,0
24호기 - 우진 220T,POWER PACK COVER (검사 전), 612 , - , 612 ,6.83,6.72,0.12,5.78,100.0%,86.1%,98.3%,84.6%,90%,0
25호기 - 우진 220T,MEB5 ESC COVER," 8,160 ", 11 ," 8,171 ",19.17,19.17,0.00,16.57,99.9%,86.4%,100.0%,86.3%,90%,0
26호기 - 우진 220T,601D M/CORE COVER (KBE 1033BK)," 11,730 ", - ," 11,730 ",10.50,10.20,0.30,9.12,100.0%,89.4%,97.2%,86.9%,85%,0
27호기 - 우진 220T,600C 외부 CASE (KOPLA)," 5,551 ", - ," 5,551 ",10.63,10.50,0.13,10.18,100.0%,96.9%,98.8%,95.7%,85%,"*야간 Cav.14 조립부 방향 Burr
→ 4/16 코어 미세 파손건 금형 수리 이력
→ 제품 Burr 사상 진행하며 임시 양산. 금형 점검 요청
*야간 Cav.12 내경 단자부 이물. 로보트 자재 픽업 위치 조정"
28호기 - 우진 150T,iMEB2 BOBBIN HSV," 17,400 ", - ," 17,400 ",15.12,14.68,0.44,14.50,100.0%,98.8%,97.1%,95.9%,87%,0
29호기 - 우진 150T,PLUG TOP 2차 SPOOL," 8,330 ", - ," 8,330 ",10.50,10.16,0.33,9.72,100.0%,95.6%,96.8%,92.6%,90%,0
