설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
42호기 - 우진 220T (자동),KEV3 COVER QC_P (9144060696)," 4,630 ", - ," 4,630 ",12.001,11.732,0.269,10.289,100.0%,87.7%,97.8%,85.7%,87%,0
43호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
44호기 - 우진 220T,IDB COVER ASS'Y," 1,566 ", - ," 1,566 ",7.997,7.997,0,7.351,100.0%,91.9%,100.0%,91.9%,87%,0
45호기 - 우진 220T,MGH60 ESC HOUSING, 380 , - , 380 ,9.946,9.946,0,6.914,100.0%,69.5%,100.0%,69.5%,85%,0
46호기 - MEW 250T,SRR 30 HOUSING ASSY (SLAVE)," 1,000 ", - ," 1,000 ",6,5.485,0.515,3.278,100.0%,59.8%,91.4%,54.6%,84%,"*주간 사출 위치 센서 알람
→ 포텐션 메타 노후로 인한 작동 불량 확인. 포텐션 메타 교체"
47호기 - ARBURG 200T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75%,0
48호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,984 ", 1 ," 2,985 ",18.79,17.418,1.372,17.413,100.0%,100.0%,92.7%,92.6%,87%,"*야간 다관절로보트 Cav.6, 8 코어 인서트 이상 알람 횟수 증가
→ 다관절로보트 코어 인서트 위치 조정
→ 가동중 Cav.7, 8 알람 횟수 증가. 로보트 위치 재조정"
49호기 - ARBURG 300T,iMEB2 ECU HOUSING (필터융착)," 1,666 ", 5 ," 1,671 ",12.107,11.146,0.961,11.14,99.7%,99.9%,92.1%,91.7%,84%,"*주간 다관절로보트 그리퍼 동작 이상, 컨베이어 코어 푸셔 이상
→ 설비 원점 후 작동성 점검"
50호기 - 원일 200T,MEB5 ESCi HOUSING (S)," 2,888 ", 3 ," 2,891 ",23.956,19.52,4.436,16.463,99.9%,84.3%,81.5%,68.7%,87%,"*주간 통신 에러, 모터 히터 전원 Off 현상
→ 계량 미완료 후 통신 이상 알람. 재부팅 후 재발생
→ 모니터상 값 Zero값으로 표시 및 센서 점등 불량
→ 설비보전팀 점검"
51호기 - ARBURG 200T,MEB5 HOUSING ESC (S)," 2,532 ", - ," 2,532 ",19.421,16.934,2.487,14.769,100.0%,87.2%,87.2%,76.0%,87%,"*주간 P/P 공급부 작동 이상. 설비 점검
*주간 제품 커넥터부 외측 가스. 슬라이드 코어 점검
*주간 코어 분리부 코어 인식 센서 작동 이상. 센서 감도 조정"
52호기 - ARBURG 160T,IDB HOUSING MOLD," 1,060 ", - ," 1,060 ",10.333,10.333,0,10.011,100.0%,96.9%,100.0%,96.9%,85%,0
53호기 - 재피어 450T,#N/A, - , - , - ,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85%,0
,,,,,,,,,,,,,,
,,,,,,,,,,,,85.2%,,
