설비명,품명,양품수량,불량수량,합게수량, 투입시간 , 가동시간 , 비가동시간 , 정미시간 ,양품율,성능가동율,시간가동율,종합효율,목표효율,
04호기 - 원일 150T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87%,0
06호기 - 원일 150T,GEN4 EXHAUST LH," 1,571 ", 1 ," 1,572 ",9.13,8.31,0.82,8.30,99.9%,99.9%,91.0%,90.9%,87%,0
08호기 - 원일 120T,GEN4 EXHAUST RH," 1,013 ", 1 ," 1,014 ",8.33,5.98,2.35,5.35,99.9%,89.5%,71.8%,64.2%,85%,"*야간 시업전, 가동간 Coil ass'y 공급부족으로 확보 후 가동 (3회)"
09호기 - 원일 150T,ACV2 COVER, 563 , - , 563 ,7.53,7.53,0.00,6.26,100.0%,83.0%,100.0%,83.0%,83%,0
10호기 - 원일 100T,LINK OVER MOLD," 5,140 ", - ," 5,140 ",16.66,15.17,1.49,12.85,100.0%,84.7%,91.0%,77.1%,85%,"*야간 쿠션 하한 알람. 스큐류 작동성 점검
*야간 형판 회전 이상. 테이블 원점 후 가동"
11호기 - 원일 100T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86%,0
12호기 - 원일 120T,TAS GEN2.0 ROTOR IS, 432 , - , 432 ,1.50,1.35,0.15,1.10,100.0%,82.0%,89.7%,73.6%,83%,*주간 가동중 박스 소진으로 설비 정지. 생산 종료
13호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 10,440 ", - ," 10,440 ",20.68,20.47,0.21,16.82,100.0%,82.2%,99.0%,81.3%,84%,0
14호기 - MEW 150T,KEV3 DRIVE 14.5Ω(9144060260)," 12,540 ", - ," 12,540 ",24.02,23.86,0.16,20.20,100.0%,84.7%,99.3%,84.1%,84%,0
15호기 - MEW 150T,KEV2 DRIVE 14.5Ω(9144060111)," 4,020 ", - ," 4,020 ",8.33,7.95,0.38,6.70,100.0%,84.2%,95.5%,80.4%,84%,0
16호기 - 원일 120T,LINK OVER MOLD," 8,160 ", - ," 8,160 ",24.00,24.00,0.00,20.40,100.0%,85.0%,100.0%,85.0%,86%,0
19호기 - JSW 100T,KEV BOBBIN ASS'Y," 13,100 ", - ," 13,100 ",12.00,11.79,0.21,10.19,100.0%,86.4%,98.3%,84.9%,87%,0
20호기 - MEW 150T,KEV BOBBIN ASSY_PPS(9144060689)," 10,000 ", - ," 10,000 ",10.33,10.14,0.19,7.78,100.0%,76.7%,98.2%,75.3%,85%,0
21호기 - 원일 120T,600H M/CORE COVER H.V," 20,158 ", - ," 20,158 ",8.33,8.10,0.24,7.67,100.0%,94.8%,97.2%,92.1%,87%,0
22호기 - ARBURG 200T,#N/A, - , - , - ,0.00,0.00,0.00,0.00,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90%,0
23호기 - ARBURG 200T,TAS GEN2.0 COVER," 12,046 ", - ," 12,046 ",14.02,13.55,0.48,13.38,100.0%,98.8%,96.6%,95.4%,90%,"*주간 설비 시업간 예열 중 히터 Off 현상
→ 히터 내부 단선. 히터 교체 후 히터 #1 과승온으로 재점검
→ #1, #2 커넥터 오연결 확인. 재연결 후 커넥터 라벨링 실시 (설비보전팀)
*주간 치수 개선 금형 수정 Try-out
→ 후크부 치수 상한NG 발생건 금형 수리
→ Spec : 6.25 +0.15/-0.05 (6.2~6.4)
→ 기존 6.350~6.394 / 변경 : 6.299~6.328 하향 개선 확인 및 치수 양호
→ 사출조건표 개정 완료. 생산 진행간 외관 및 치수 모니터링"
